pitcher_id,pitcher_name,pitcher_team,pitcher_hand,split_dimension,split_value,starts,avg_IP,ERA,K_pct,BB_pct,HR9,avg_pitches,ABQ_allowed,RCV_allowed,OBR_allowed,OSI_allowed,OOR_faced,PALS_faced,wRC_faced,FIP,xFIP,OPS,F5_ERA
,Jason Foley,,R,batter_hand,LHH,4,0.58,0.0,18.2,9.1,0.0,,,,,,,,,2.6846399164889343,4.654090569773032,0.964,
,Geoff Hartlieb,,,batter_hand,LHH,8,0.83,4.05,9.7,16.1,0.0,,,,,,,,,4.463211344997608,6.301365284517756,0.787,
,Zack Short,,,batter_hand,LHH,1,0.67,0.0,0.0,0.0,0.0,,,,,,,,,3.113211345672608,5.410903759733176,0.0,
,David Bednar,,R,batter_hand,LHH,42,0.62,2.07692308,27.4,7.5,0.34615385,,,,,,,,,2.536288268749531,2.97893131512862,0.504,
,JoJo Romero,,,batter_hand,LHH,40,0.44,3.56603774,26.7,5.3,2.03773585,,,,,,,,,4.811324552899379,3.8621519412908336,0.81,
,Guillo Zuniga,,,batter_hand,LHH,1,0.67,0.0,33.3,33.3,0.0,,,,,,,,,4.613211338172608,6.910903752233176,0.333,
,Brian Keller,,,batter_hand,LHH,1,2.33,3.85714286,25.0,0.0,3.85714286,,,,,,,,,6.970354208325668,4.681343384411411,0.625,
,Cionel Perez,,,batter_hand,LHH,35,0.54,6.63157895,23.2,7.3,1.89473684,,,,,,,,,4.797421871988398,3.59237471709126,0.713,
663855.0,Jordan Hicks,CHW,R,batter_hand,LHH,27,0.41,4.09090909,37.3,19.6,0.0,,58.3,39.3,45.6,46.6,46.6,33.9,93.0,2.658665891127153,3.6334444959055294,0.583,
606996.0,Kyle Hart,SDP,L,batter_hand,LHH,26,0.71,6.38181818,20.5,5.5,1.96363636,,38.9,43.7,44.2,42.7,42.7,43.3,91.2,5.131393164221368,4.133183468115464,0.782,
669920.0,Jason Alexander,HOU,R,batter_hand,LHH,4,2.5,9.0,13.7,9.8,1.8,,40.2,52.5,41.5,45.0,45.0,32.8,102.8,5.813211345672608,4.89818579107523,1.042,
,Gregory Soto,,L,batter_hand,LHH,37,0.38,3.85714286,23.0,11.5,1.92857143,,,,,,,,,5.827497059958322,4.026508099479335,0.732,
,Connor Seabold,,,batter_hand,LHH,20,0.62,5.10810811,12.9,11.3,0.72972973,,,,,,,,,5.059157292144485,6.489095049881257,0.89,
669160.0,Dustin May,STL,R,batter_hand,LHH,20,3.03,4.8956044,22.5,10.1,0.74175824,,47.4,53.5,50.4,50.7,50.7,50.6,97.2,3.6901344225639856,4.259914726496272,0.776,
,Anthony Bender,,,batter_hand,LHH,31,0.41,4.97368421,32.2,13.6,0.0,,,,,,,,,2.2447902932695607,3.0913085550911723,0.542,
,Jonathan Loaisiga,,R,batter_hand,LHH,41,0.49,3.15,19.5,6.9,0.45,,,,,,,,,2.963211345672608,3.691826801002026,0.807,
,Reiver Sanmartin,,L,batter_hand,LHH,2,0.5,0.0,40.0,20.0,0.0,,,,,,,,,2.113211345672608,2.113211345672608,0.65,
660271.0,Shohei Ohtani,LAD,R,batter_hand,LHH,14,3.33,2.12142857,24.6,7.9,0.57857143,,41.2,47.0,39.4,42.5,42.5,40.6,91.2,3.0274970599644444,3.4391015195188035,0.589,
,Will Vest,,,batter_hand,LHH,25,0.55,2.63414634,28.8,13.6,0.0,,,,,,,,,2.381504028777902,3.614412159259599,0.61,
,Keegan Thompson,,,batter_hand,LHH,5,0.87,14.53846155,4.3,4.3,2.07692308,,,,,,,,,6.343980578927045,6.8788920032601,1.335,
,Bryan Baker,,R,batter_hand,LHH,37,0.59,0.41538462,22.9,7.2,0.41538462,,,,,,,,,2.7901344226453886,3.7454954490239074,0.451,
650633.0,Michael King,SDP,R,batter_hand,LHH,22,3.48,2.7,19.7,10.5,0.93913043,,47.3,57.6,52.4,53.0,53.0,47.5,98.8,4.221906997798317,4.523719791877103,0.618,
,Charlie Barnes,,,batter_hand,LHH,4,1.25,1.8,8.7,13.0,0.0,,,,,,,,,4.713211345672608,5.63228831589222,0.558,
656288.0,Griffin Canning,SDP,R,batter_hand,LHH,15,2.38,9.3364486,20.7,11.8,2.77570093,,49.5,63.2,58.7,58.0,58.0,56.1,102.4,6.926295457465777,4.806640630078032,1.004,
,Kevin Ginkel,,R,batter_hand,LHH,47,0.52,3.64864865,23.8,8.9,0.72972973,,,,,,,,,3.315914048347918,4.24905344329125,0.644,
,Alex Lange,,R,batter_hand,LHH,41,0.54,6.44776119,20.0,11.4,0.80597015,,,,,,,,,4.4117188085529815,4.893647710510784,0.808,
,Corbin Martin,,,batter_hand,LHH,7,0.33,11.57142859,18.2,18.2,3.85714286,,,,,,,,,9.54178278342771,7.252771959513452,0.919,
,Jose Suarez,,L,batter_hand,LHH,34,0.74,2.52,26.2,9.7,0.72,,,,,,,,,3.313211345672608,3.6211909019947055,0.672,
663542.0,Bryan Hudson,CHW,L,batter_hand,LHH,43,0.42,3.5,26.5,12.0,0.5,,42.8,76.5,62.7,62.5,62.5,55.0,108.3,3.2243224567837188,3.9487954654627377,0.748,
,Tony Santillan,,R,batter_hand,LHH,32,0.44,5.78571429,12.1,18.2,2.57142857,,,,,,,,,8.25606848852975,6.730061274766922,0.925,
,Jesus Luzardo,,L,batter_hand,LHH,21,1.59,1.89,32.8,5.5,0.27,,,,,,,,,1.7032113455316076,1.9565652247106715,0.42,
,Bryse Wilson,,R,batter_hand,LHH,7,1.14,3.375,14.3,2.9,1.125,,,,,,,,,4.238211345672607,4.7194294024258845,0.796,
,Joel Kuhnel,,,batter_hand,LHH,35,0.47,7.71428572,11.5,10.3,2.75510204,,,,,,,,,7.460150122069942,5.07487547808656,1.043,
,Dylan Lee,,L,batter_hand,LHH,40,0.45,2.5,34.8,6.1,0.0,,,,,,,,,1.2243224567837188,2.415718529290624,0.435,
,Tyler Wells,,R,batter_hand,LHH,39,0.8,2.58510638,26.5,4.3,1.14893617,,,,,,,,,3.36853049463594,3.85998723350008,0.527,
,Wyatt Mills,,,batter_hand,LHH,5,0.33,0.0,25.0,12.5,0.0,,,,,,,,,4.313211343272608,6.151365280035524,0.542,
,John Schreiber,,R,batter_hand,LHH,40,0.43,6.23076923,11.1,15.6,2.59615385,,,,,,,,,8.132442115868614,6.238270613063182,1.05,
,Rico Garcia,,R,batter_hand,LHH,46,0.57,2.05063291,32.7,9.6,1.36708861,,,,,,,,,3.6448569153601578,3.2989173688701108,0.581,
,Adrian Morejon,,L,batter_hand,LHH,46,0.49,1.98529412,21.1,6.3,0.39705882,,,,,,,,,2.980858404515601,3.1507000715800166,0.538,
663559.0,Bailey Falter,KCR,L,batter_hand,LHH,5,0.6,12.0,4.5,9.1,3.0,,44.9,66.4,66.3,61.0,61.0,56.8,109.1,8.779878012339275,7.510134579737981,1.341,
,Chris Paddack,,,batter_hand,LHH,14,2.29,5.90625,12.7,8.2,1.125,,,,,,,,,4.800711345145264,5.234060809564182,0.863,
,Calvin Faucher,,R,batter_hand,LHH,43,0.64,4.22891566,23.6,13.0,0.0,,,,,,,,,2.7517655625836253,3.6376228831704975,0.704,
,James Karinchak,,,batter_hand,LHH,9,0.37,2.7,21.4,14.3,2.7,,,,,,,,,7.013211349572607,5.410903773519331,0.94,
,Nate Pearson,,R,batter_hand,LHH,17,0.86,3.06818182,18.2,14.5,0.0,,,,,,,,,3.385938618523848,4.848106526356034,0.461,
647315.0,Zach Pop,PHI,R,batter_hand,LHH,6,0.61,2.45454545,18.8,18.8,0.0,,66.2,70.1,43.0,58.3,58.3,40.8,111.2,4.7495749805486405,6.420624015792436,0.512,
,Garrett Whitlock,,R,batter_hand,LHH,37,0.53,2.28813559,30.8,5.1,0.45762712,,,,,,,,,1.9437198204470976,3.074124084242883,0.504,
,Eli Morgan,,,batter_hand,LHH,16,0.56,7.0,17.0,10.6,4.0,,,,,,,,,9.113211345672608,5.548026273979081,1.084,
643377.0,Griffin Jax,TBR,R,batter_hand,LHH,27,1.94,3.43949045,27.8,7.9,1.37579618,,43.3,58.0,47.9,50.3,50.3,49.4,98.8,3.782001154632404,3.111888532292987,0.724,
,David Peterson,,L,batter_hand,LHH,21,1.48,5.80645161,27.6,4.5,1.16129032,,,,,,,,,3.2745016682532526,2.782988081439849,0.726,
,Nick Raquet,,,batter_hand,LHH,3,0.56,10.79999998,0.0,14.3,5.39999999,,,,,,,,,12.713211326472608,9.5085961839799,0.952,
,Riley O'Brien,,R,batter_hand,LHH,40,0.54,3.73846154,18.9,10.5,0.41538462,,,,,,,,,4.12859596090101,4.659767616474198,0.682,
,Zack Kelly,,,batter_hand,LHH,12,0.39,3.85714285,28.6,4.8,1.92857143,,,,,,,,,3.97035420220322,2.1693652430106534,0.774,
,Bruce Zimmermann,,,batter_hand,LHH,1,2.67,6.74999999,7.7,0.0,0.0,,,,,,,,,2.3632113466101075,5.235326874956251,0.923,
,Andres Munoz,,R,batter_hand,LHH,40,0.51,5.75409836,31.9,13.2,1.7704918,,,,,,,,,4.588621181980052,2.9352542671709214,0.758,
,Greg Weissert,,R,batter_hand,LHH,35,0.34,3.75,13.3,13.3,1.5,,,,,,,,,5.9465446790059415,5.9499208586911365,0.917,
,Tyler Zuber,,R,batter_hand,LHH,18,0.41,7.36363637,18.2,6.1,2.45454546,,,,,,,,,5.840484074185004,4.383840824022012,0.912,
,Isaac Mattson,,,batter_hand,LHH,33,0.54,6.11320755,20.7,13.4,1.01886792,,,,,,,,,4.528305685028251,5.310947309947554,0.89,
641743.0,Anthony Kay,CHW,L,batter_hand,LHH,22,1.38,2.37362637,27.4,5.6,0.59340659,,50.7,50.2,50.2,50.3,50.3,48.2,95.9,2.915409147848673,3.320734656436638,0.535,
,Josh Fleming,,,batter_hand,LHH,1,1.33,20.25000005,0.0,16.7,6.75000002,,,,,,,,,19.613211386922607,14.45859622513413,1.667,
,Jovani Moran,,L,batter_hand,LHH,29,0.68,2.28813559,36.6,7.0,0.91525424,,,,,,,,,2.7064316847246044,2.6306038477471,0.443,
,Ryan Walker,,R,batter_hand,LHH,23,0.38,9.34615384,18.8,20.8,1.03846154,,,,,,,,,5.9978267291785246,6.44202801216455,0.964,
663554.0,Casey Mize,DET,R,batter_hand,LHH,16,3.17,1.95394737,25.4,5.2,0.17763158,,49.3,51.2,47.6,49.3,49.3,47.6,96.8,2.02768502995455,3.7362377622196057,0.507,
,Nick Sandlin,,,batter_hand,LHH,8,0.42,8.10000001,16.7,16.7,0.0,,,,,,,,,6.713211349272608,7.1727498348419525,1.056,
,Grant Anderson,,R,batter_hand,LHH,39,0.44,5.19230769,20.8,13.0,3.11538462,,,,,,,,,7.4978267311311875,5.825755869946904,1.035,
663969.0,Tyler Phillips,MIA,R,batter_hand,LHH,27,1.64,4.2631579,18.0,11.5,1.21804511,,40.6,54.8,42.0,46.1,46.1,36.7,98.3,4.872609842045494,4.70259257248768,0.795,
579328.0,Yusei Kikuchi,LAA,L,batter_hand,LHH,7,1.05,3.68181818,24.2,9.1,1.22727273,,41.7,59.5,46.6,49.9,49.9,55.4,100.0,4.340484073503186,4.865449226563563,0.812,
,Cristopher Sanchez,,L,batter_hand,LHH,21,1.95,2.63414634,37.1,1.4,0.2195122,,,,,,,,,1.0400406139652905,1.395462787296714,0.31,
,Michael Petersen,,R,batter_hand,LHH,42,0.64,2.33333333,27.0,10.8,1.0,,,,,,,,,3.779878012339274,4.264360542429818,0.645,
,Eduard Bazardo,,R,batter_hand,LHH,49,0.48,2.28169014,25.5,9.8,0.76056338,,,,,,,,,3.4089859935182725,3.9932114318662633,0.694,
,Jhoan Duran,,R,batter_hand,LHH,36,0.57,1.74193548,32.9,3.7,0.43548387,,,,,,,,,1.7099855394473211,1.822144386380532,0.563,
661563.0,Luis Gil,NYY,R,batter_hand,LHH,4,2.33,1.92857143,13.2,7.9,0.96428571,,46.4,52.4,39.1,45.6,45.6,26.5,101.4,5.041782774932812,5.29013450755653,0.623,
,Jose Espada,,,batter_hand,LHH,1,0.67,0.0,0.0,0.0,0.0,,,,,,,,,3.113211345672608,3.113211345672608,0.0,
,Brooks Kriske,,,batter_hand,LHH,2,0.83,0.0,16.7,16.7,0.0,,,,,,,,,3.713211344472608,5.551365281235524,0.167,
,Connor Brogdon,,,batter_hand,LHH,13,0.49,7.10526316,20.7,6.9,2.84210526,,,,,,,,,6.271106084176763,5.068191252658214,0.866,
,J.P. France,,,batter_hand,LHH,3,1.33,9.0,13.6,22.7,0.0,,,,,,,,,6.113211345672608,8.027955033630132,0.875,
641927.0,Bailey Ober,MIN,R,batter_hand,LHH,15,3.13,4.78723404,14.4,6.2,1.91489362,,50.2,54.4,53.0,52.8,52.8,50.9,97.8,5.517466664821544,5.521776681440942,0.773,
,Jake Bird,,,batter_hand,LHH,29,0.24,11.57142857,15.9,11.4,1.28571429,,,,,,,,,5.970354202815464,6.301489846195494,1.212,
656641.0,Jacob Latz,TEX,L,batter_hand,LHH,37,0.52,1.39655172,20.5,4.1,0.46551724,,39.3,34.4,36.7,36.6,36.6,39.0,90.0,2.699418242152988,3.4531583684857896,0.524,
656986.0,Bennett Sousa,HOU,L,batter_hand,LHH,8,0.29,7.71428573,7.1,28.6,0.0,,36.7,61.2,42.7,47.7,47.7,45.5,98.3,7.398925637509342,10.02485984188814,1.071,
,Peter Strzelecki,,,batter_hand,LHH,1,0.67,0.0,25.0,0.0,0.0,,,,,,,,,0.1132113606726079,2.410903774733176,1.25,
657746.0,Joe Ryan,MIN,R,batter_hand,LHH,21,3.06,3.91709845,27.0,3.7,1.67875648,,47.1,54.5,48.4,50.2,50.2,51.0,95.8,3.96813362550965,3.4718961795717256,0.713,
,Yerry De los Santos,,,batter_hand,LHH,5,0.67,2.7,21.4,7.1,2.7,,,,,,,,,6.113211348672607,4.051365287049986,0.747,
663372.0,Ryan Feltner,COL,R,batter_hand,LHH,15,2.24,5.07920792,17.8,11.2,1.87128713,,48.7,57.1,55.8,54.5,54.5,48.7,99.2,5.81618164243469,4.887666882059537,0.83,
663436.0,Davis Martin,CHW,R,batter_hand,LHH,20,3.27,3.03061225,20.1,9.3,0.55102041,,46.2,54.3,48.1,49.8,49.8,45.8,97.2,3.449946039567339,4.084223977951647,0.69,
663460.0,Kris Bubic,KCR,L,batter_hand,LHH,9,1.37,2.18918919,25.5,11.8,0.72972973,,43.9,58.7,57.5,54.5,54.5,53.5,95.7,3.761859994496567,3.701402664987916,0.612,
,Cole Sands,,,batter_hand,LHH,13,0.41,16.87500001,18.2,13.6,5.0625,,,,,,,,,10.613211350360109,5.885615326148018,1.157,
663556.0,Shane McClanahan,TBR,L,batter_hand,LHH,17,1.35,1.95652174,23.0,9.2,0.7826087,,42.2,56.9,48.5,49.8,49.8,51.5,97.5,3.808863519585651,4.343423248244369,0.49,
663568.0,Stephen Kolek,KCR,R,batter_hand,LHH,10,3.0,3.3,19.0,4.0,1.2,,45.7,54.7,46.0,49.0,49.0,36.1,99.3,3.746544679005941,3.4939464643597606,0.756,
663623.0,Jake Irvin,WSN,R,batter_hand,LHH,11,2.97,5.23469388,26.4,11.8,1.10204082,,45.9,52.8,55.0,52.0,52.0,56.1,97.1,4.307088896571192,4.450244401562994,0.707,
,Hogan Harris,,L,batter_hand,LHH,44,0.43,2.84210526,29.3,10.9,0.47368421,,,,,,,,,3.007948187777871,3.694291038105362,0.733,
663738.0,Daniel Lynch IV,KCR,L,batter_hand,LHH,41,0.52,0.84375,18.8,3.8,0.0,,53.0,58.8,65.7,60.1,60.1,47.0,99.9,2.4100863455627444,3.7743412234456457,0.387,
,Chase Shugart,,R,batter_hand,LHH,27,0.62,5.94,30.6,6.9,2.7,,,,,,,,,5.453211345204608,3.391365286056201,0.829,
,Brendon Little,,L,batter_hand,LHH,10,0.6,7.5,27.3,13.6,3.0,,,,,,,,,6.9465446790059415,3.634407979249955,0.944,
,Tristan Beck,,,batter_hand,LHH,8,0.75,10.5,11.5,3.8,1.5,,,,,,,,,4.779878012339275,4.400305454432965,0.842,
,Grant Wolfram,,L,batter_hand,LHH,40,0.38,3.6,23.3,5.5,0.0,,,,,,,,,2.446544679005941,4.080459292729696,0.75,
665622.0,Luis Medina,ATH,R,batter_hand,LHH,36,0.58,4.28571429,30.9,15.5,0.42857143,,39.5,45.4,47.9,44.9,44.9,52.9,86.5,3.160830393291655,4.730061274766922,0.751,
,Kervin Castro,,,batter_hand,LHH,2,0.67,0.0,50.0,0.0,0.0,,,,,,,,,0.1132113381726074,1.2620575538192385,0.0,
,Elvis Alvarado,,R,batter_hand,LHH,26,0.54,7.71428571,35.7,10.7,2.57142857,,,,,,,,,5.256068488529751,2.964163799583912,0.824,
665795.0,Edward Cabrera,CHC,R,batter_hand,LHH,14,3.02,4.03937008,15.9,9.5,1.48818898,,37.6,47.4,42.9,43.2,43.2,39.1,93.9,5.191951503316602,4.670631174924472,0.776,
665871.0,Javier Assad,CHC,R,batter_hand,LHH,16,2.02,5.28865979,18.0,6.8,2.50515464,,43.8,48.8,47.7,47.1,47.1,36.9,94.9,6.082283510927152,4.500856176714803,0.791,
,Carlos Cortes,,R,batter_hand,LHH,5,0.53,13.49999998,9.1,0.0,6.74999999,,,,,,,,,12.113211334422608,4.660903769287023,1.273,
666129.0,Braxton Garrett,MIA,L,batter_hand,LHH,2,0.33,26.99999987,0.0,40.0,0.0,,45.7,47.7,46.6,46.7,46.7,56.2,91.7,12.113211300672608,16.708596128793744,0.933,
666142.0,Cole Ragans,KCR,L,batter_hand,LHH,8,1.42,7.94117647,24.0,20.0,3.17647059,,46.4,49.8,52.1,49.9,49.9,47.4,92.8,8.230858406001328,5.264523646692897,1.041,
,George Soriano,,R,batter_hand,LHH,43,0.59,1.77631579,24.7,7.2,0.71052632,,,,,,,,,3.192158714104048,3.5565514980369337,0.486,
,Gregory Santos,,,batter_hand,LHH,3,0.33,9.0,11.1,22.2,0.0,,,,,,,,,7.113211345672608,8.645006296038627,1.667,
,Juan Morillo,,R,batter_hand,LHH,43,0.57,1.47945205,31.6,10.2,0.0,,,,,,,,,1.7981428523417768,2.6794495362347344,0.502,
,Joel Peguero,,,batter_hand,LHH,10,0.6,4.5,5.0,5.0,0.0,,,,,,,,,3.2798780123392746,5.322271279493968,0.463,
,Camilo Doval,,R,batter_hand,LHH,40,0.42,5.82352941,19.0,9.5,2.11764706,,,,,,,,,5.701446639790255,3.9942068901132135,0.972,
667463.0,John King,MIA,L,batter_hand,LHH,40,0.61,2.5890411,18.7,5.5,1.10958904,,36.7,61.2,42.7,47.7,47.7,45.5,98.3,4.428279839003439,4.399302048279628,0.563,
,Jose Soriano,,R,batter_hand,LHH,22,3.02,3.66331658,22.3,12.4,1.35678392,,,,,,,,,4.80165355681273,4.042658643493681,0.7,
668390.0,Cole Winn,TEX,R,batter_hand,LHH,33,0.42,5.78571429,19.7,12.1,1.28571429,,71.9,34.3,34.5,43.8,43.8,25.0,94.0,4.827497059958322,4.939804853286062,0.864,
,Max Kranick,,R,batter_hand,LHH,4,0.75,6.0,21.4,14.3,3.0,,,,,,,,,7.446544679005941,6.176801246404649,0.857,
,Easton McGee,,,batter_hand,LHH,2,0.83,0.0,20.0,20.0,0.0,,,,,,,,,3.713211344472608,3.713211344472608,0.9,
668881.0,Hunter Greene,CIN,R,batter_hand,LHH,4,3.17,4.97368421,35.7,10.7,0.71052632,,36.8,52.1,53.0,48.6,48.6,44.8,98.0,2.4026850300701144,2.9484745842495066,0.624,
668964.0,Tobias Myers,NYM,R,batter_hand,LHH,26,1.03,5.4,23.1,4.8,2.025,,47.9,65.1,66.2,61.2,61.2,52.8,106.3,4.80071134546167,3.59898066477366,0.689,
669020.0,Ryan Rolison,CHC,L,batter_hand,LHH,35,0.54,0.94736842,31.9,9.7,0.0,,44.3,48.3,49.5,47.8,47.8,49.8,90.7,1.797421871988397,3.087354461770309,0.474,
669022.0,MacKenzie Gore,TEX,L,batter_hand,LHH,21,1.24,5.19230769,19.2,12.8,0.69230769,,41.7,52.6,41.5,45.4,45.4,39.5,94.9,4.228595961057224,5.054966863416709,0.81,
669084.0,DL Hall,MIL,L,batter_hand,LHH,23,0.54,0.72972973,26.8,21.4,0.0,,56.4,52.2,70.9,60.7,60.7,50.9,92.0,3.8429410755995614,4.960737391033629,0.566,
,Jeremiah Estrada,,,batter_hand,LHH,20,0.53,3.375,26.2,11.9,0.84375,,,,,,,,,3.6757113454968255,3.8930191113970616,0.546,
,Jonathan Heasley,,,batter_hand,LHH,1,1.0,9.0,12.5,0.0,9.0,,,,,,,,,14.113211345672608,5.708596196770668,1.75,
669302.0,Logan Gilbert,SEA,R,batter_hand,LHH,21,3.37,3.56603774,31.2,6.4,1.14622642,,44.1,52.9,43.9,47.1,47.1,45.3,96.6,3.1273622890681665,3.205809402686376,0.612,
669358.0,Shane Baz,BAL,R,batter_hand,LHH,21,3.27,4.19417476,22.4,9.2,0.65533981,,45.1,55.2,45.5,48.8,48.8,44.6,98.2,3.3462210543991606,4.295773056019741,0.789,
669373.0,Tarik Skubal,DET,L,batter_hand,LHH,15,1.44,2.90769231,32.6,3.4,1.24615385,,45.8,56.9,52.9,52.5,52.5,55.2,97.5,2.651672884205152,1.5586551691576256,0.722,
669432.0,Trevor Rogers,BAL,L,batter_hand,LHH,19,1.51,1.88372093,26.5,8.0,0.31395349,,50.7,54.6,52.8,52.9,52.9,44.1,99.4,2.415536927149082,3.7788286123083976,0.539,
669438.0,Mason Englert,TBR,R,batter_hand,LHH,14,1.14,5.0625,19.7,6.1,2.25,,48.3,63.5,61.1,58.8,58.8,40.5,110.9,5.488211345672608,4.631640955619514,0.82,
669461.0,Matthew Liberatore,STL,L,batter_hand,LHH,21,1.13,7.6056338,26.1,8.1,2.28169014,,46.8,55.9,52.8,52.4,52.4,48.3,99.6,5.352647965075503,3.610242844565328,0.895,
669724.0,Brenan Hanifee,DET,R,batter_hand,LHH,15,0.31,7.71428571,5.0,15.0,3.85714285,,57.5,39.4,33.2,41.4,41.4,58.6,87.3,10.18463991205016,6.910903768509001,0.888,
,Colin Holderman,,R,batter_hand,LHH,37,0.58,2.953125,22.6,9.5,0.421875,,,,,,,,,3.3475863457092285,3.81525467025841,0.478,
,Julian Garcia,,R,batter_hand,LHH,10,0.9,1.0,17.6,8.8,0.0,,,,,,,,,3.113211345672608,4.47480685710907,0.402,
,Johan Oviedo,,,batter_hand,LHH,1,0.67,0.0,0.0,0.0,0.0,,,,,,,,,3.113211345672608,3.113211345672608,0.0,
671737.0,Taj Bradley,MIN,R,batter_hand,LHH,21,3.41,3.64186046,30.2,11.2,1.50697674,,47.6,52.5,50.1,50.3,50.3,45.3,96.7,4.187629950273798,3.763544172572783,0.655,
,Yovanny Cruz,,,batter_hand,LHH,3,0.89,0.0,33.3,0.0,0.0,,,,,,,,,1.9882113470788576,4.285903769755772,0.111,
672456.0,Keider Montero,DET,R,batter_hand,LHH,23,2.52,3.4137931,16.8,6.3,1.0862069,,42.7,58.1,49.4,50.7,50.7,47.3,97.6,4.130452724982952,5.202512984234712,0.629,
,Angel Zerpa,,,batter_hand,LHH,10,0.6,0.0,19.0,4.8,0.0,,,,,,,,,2.2798780123392746,3.0457754875222847,0.461,
,Gerardo Carrillo,,R,batter_hand,LHH,3,1.33,2.25,29.4,17.6,0.0,,,,,,,,,2.863211345672608,3.2461600832641127,0.769,
,Yoendrys Gomez,,R,batter_hand,LHH,39,0.61,4.56338028,22.6,11.3,1.90140845,,,,,,,,,5.479408528437931,4.868812755090636,0.813,
,Osvaldo Bido,,,batter_hand,LHH,11,0.82,9.0,13.2,21.1,2.0,,,,,,,,,7.557655790117053,7.221758485171531,0.868,
674444.0,Steven Cruz,KCR,R,batter_hand,LHH,35,0.66,5.47826087,31.6,10.5,3.13043478,,34.4,70.5,45.2,51.3,51.3,58.5,99.6,6.330602650020434,3.2740586895009747,0.801,
,Michael Grove,,,batter_hand,LHH,1,1.67,0.0,40.0,0.0,0.0,,,,,,,,,0.7132113504726076,2.551365287235524,0.0,
675848.0,Juan Mejia,COL,R,batter_hand,LHH,42,0.51,9.28125,23.3,9.7,1.6875,,33.5,58.5,36.2,43.3,43.3,34.0,97.7,4.847586345943604,3.989749888374525,0.915,
675989.0,Cody Bolton,HOU,R,batter_hand,LHH,8,1.29,3.48387097,13.5,19.2,0.0,,42.0,33.9,51.4,42.9,42.9,27.0,95.5,4.951921023685094,6.730779676296879,0.806,
,Codi Heuer,,,batter_hand,LHH,8,0.83,2.7,19.2,11.5,0.0,,,,,,,,,3.4132113455226074,5.710903769922792,0.46,
676083.0,Janson Junk,MIA,R,batter_hand,LHH,14,2.98,5.832,18.9,7.1,1.296,,46.9,56.7,53.0,52.8,52.8,52.2,97.7,4.289211345578528,4.1818391284087735,0.875,
,Jose Butto,,,batter_hand,LHH,3,0.22,0.0,33.3,50.0,0.0,,,,,,,,,10.613211308172607,12.910903722233178,1.0,
676282.0,Joey Cantillo,CLE,L,batter_hand,LHH,22,1.3,1.56976744,17.4,9.6,0.94186047,,42.4,56.2,47.8,49.4,49.4,44.4,98.3,4.334141578088779,4.790456519167511,0.701,
,Robert Garcia,,,batter_hand,LHH,8,0.54,0.0,28.6,7.1,0.0,,,,,,,,,1.95936519093888,3.373329761595179,0.071,
,Nolan Hoffman,,,batter_hand,LHH,2,0.5,9.0,0.0,25.0,0.0,,,,,,,,,9.113211345672608,12.176801246404647,1.225,
,Ricky Vanasco,,,batter_hand,LHH,5,0.53,13.49999998,13.3,13.3,3.375,,,,,,,,,8.738211338641356,6.7353268730812506,1.159,
676571.0,PJ Poulin,WSN,L,batter_hand,LHH,32,0.58,3.375,22.5,11.3,0.96428571,,44.6,48.1,47.5,47.0,47.0,47.7,92.4,4.238211345471715,4.076260859187615,0.574,
,Max Lazar,,,batter_hand,LHH,6,0.5,9.0,13.3,13.3,6.0,,,,,,,,,12.446544679005942,6.332869596282642,1.169,
676664.0,JP Sears,SDP,L,batter_hand,LHH,6,1.5,2.0,25.8,9.7,2.0,,48.7,54.1,48.3,50.4,50.4,57.0,96.1,5.224322456783719,3.5268296404017345,0.515,
,Tom Cosgrove,,L,batter_hand,LHH,6,0.5,0.0,20.0,0.0,0.0,,,,,,,,,1.7798780123392748,3.822271279493968,0.4,
,Hunter Stratton,,,batter_hand,LHH,3,0.78,7.71428569,10.0,0.0,0.0,,,,,,,,,2.2560684909787305,2.912552039259929,0.8,
,Cam Sanders,,R,batter_hand,LHH,9,0.59,8.43750001,21.4,25.0,1.6875,,,,,,,,,7.238211348250733,6.236769113592975,0.894,
,Ron Marinaccio,,,batter_hand,LHH,34,0.75,5.96103896,19.5,11.5,1.05194805,,,,,,,,,4.671652904518956,4.8829017445977705,0.791,
,Keaton Winn,,,batter_hand,LHH,32,0.44,3.21428571,16.1,14.5,0.64285714,,,,,,,,,4.541782774244036,4.92617844598634,0.784,
676879.0,Aaron Ashby,MIL,L,batter_hand,LHH,47,0.54,1.77631579,34.3,8.6,0.35526316,,47.1,95.9,74.5,75.1,75.1,63.3,120.7,1.9684745034167213,2.725094001846004,0.593,
,Matt Seelinger,,,batter_hand,LHH,1,1.33,6.75000002,14.3,42.9,0.0,,,,,,,,,8.363211358797606,10.660903790090869,0.429,
676962.0,Ben Brown,CHC,R,batter_hand,LHH,19,1.79,2.11764706,26.6,10.5,0.0,,40.1,51.0,37.8,43.0,43.0,45.5,93.0,2.201446639790255,3.507977626867154,0.569,
,Josh Walker,,L,batter_hand,LHH,7,0.52,2.45454545,22.2,5.6,0.0,,,,,,,,,1.749574983275913,3.838386277330658,0.686,
,Justin Bruihl,,L,batter_hand,LHH,45,0.61,2.30487805,16.1,5.9,0.0,,,,,,,,,3.149796711530728,4.438746121142251,0.65,
