hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,batting_avg,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
R,0.04,14,64.29,0.51,-0.84,,3.4,666624,MIA,42.86,37.5,Knuckle Curve,KC,75,0,2174.64,78.45,80.73,83.33
L,0,11,0,0,0,,0.46,669065,MIA,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.84,11,0,-0.39,-0.69,,14.86,691277,MIA,18.18,22.22,Curveball,CU,0,1,2423.55,99.45,79.88,100
R,0,8,50,0,0,,1.74,596103,MIA,0,25,Unknown,UNK,0,1,0,0,0,0
R,0,6,66.67,-0.6,-0.07,,1.3,596103,MIA,50,66.67,Slurve,SV,100,0,2358,0,80.98,33.33
R,0,6,33.33,-0.78,0.27,,1.3,596103,MIA,0,33.33,Split-Finger,FS,100,0,1151,0,88.57,0
R,0,6,33.33,-1.22,0.59,,1.46,666624,MIA,16.67,40,Split-Finger,FS,66.67,0,1651.67,75.5,87.13,100
R,0,3,33.33,-0.28,-0.74,,0.65,596103,MIA,0,33.33,Knuckle Curve,KC,100,0,2360.67,0,84.43,0
R,0,3,33.33,-1.52,-0.63,,0.73,666624,MIA,33.33,50,Slurve,SV,100,0,3012,0,82.67,0
L,0.67,2,0,-0.16,-0.16,,0.08,669065,MIA,100,0,Knuckleball,KN,0,1,285,106,82.3,100
L,0.09,2,0,-0.99,1.1,,0.08,669065,MIA,100,0,Other,FA,0,1,1769,92.4,67.9,100
R,0.09,2,0,-1.14,0.63,,2.7,691277,MIA,100,0,Sinker,SI,0,0,2034,92.8,90.7,100
R,0.47,476,24.16,-0.17,1.29,Andrew Vaughn,26.34,683734,MIL,48.53,21.63,4-Seam Fastball,FF,10,0.45,2321.71,87.12,94.98,63.64
R,0.27,358,35.2,-0.01,0.06,Andrew Vaughn,19.81,683734,MIL,46.93,16.84,Slider,SL,29.57,0.23,2440.98,84.1,86.57,49.4
R,0.34,326,30.37,-0.49,0.69,Andrew Vaughn,18.04,683734,MIL,61.66,21.6,Sinker,SI,5.11,0.25,2212.96,85.68,94.46,54.73
R,0.38,180,25,0.41,0.36,Andrew Vaughn,9.96,683734,MIL,35.56,17.24,Changeup,CH,35,0.3,1757.1,83.05,86.37,62.5
R,0.17,150,30.67,0.48,0.13,Andrew Vaughn,8.3,683734,MIL,42,24.14,Sweeper,ST,24.56,0.14,2628.82,81.55,83.23,57.14
R,0.29,139,24.46,0.11,0.58,Andrew Vaughn,7.69,683734,MIL,51.08,20.59,Cutter,FC,16.67,0.43,2365.72,81.78,90.18,64.79
R,0.29,84,32.14,0.07,-0.7,Andrew Vaughn,4.65,683734,MIL,28.57,26.67,Curveball,CU,50,0.08,2711.17,69.73,79.99,41.67
R,0.13,52,25,-0.56,0.2,Andrew Vaughn,2.88,683734,MIL,23.08,32.5,Split-Finger,FS,36.84,0.1,1234.14,72.09,87.32,50
R,0.25,25,16,0.4,-0.71,Andrew Vaughn,1.38,683734,MIL,24,31.58,Knuckle Curve,KC,0,0,2569.6,77.53,81.8,33.33
R,0.7,7,28.57,0,0,Andrew Vaughn,0.39,683734,MIL,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.22,6,0,0.1,1.42,Andrew Vaughn,0.33,683734,MIL,66.67,50,Eephus,EP,0,0.6,1247.33,94.48,50.02,100
R,0.26,3,0,0.41,-0.13,Andrew Vaughn,0.17,683734,MIL,33.33,0,Slurve,SV,0,0,2487.33,92.2,80,100
R,0,1,100,-0.39,0.12,Andrew Vaughn,0.06,683734,MIL,100,0,Forkball,FO,0,0,632,0,86.6,0
R,0.29,199,29.65,-0.23,1.36,Brandon Lockridge,26.93,663604,MIL,48.24,22.33,4-Seam Fastball,FF,19.23,0.26,2365.45,81.01,94.87,57.29
R,0.21,125,36,-0.63,0.73,Brandon Lockridge,16.91,663604,MIL,64.8,27.27,Sinker,SI,20,0.15,2173.06,81.42,93.9,59.26
R,0.18,117,28.21,0.18,0.16,Brandon Lockridge,15.83,663604,MIL,41.03,36.23,Slider,SL,25.93,0.31,2373.97,76.43,86.83,60.42
R,0.15,102,42.16,0.49,0.32,Brandon Lockridge,13.8,663604,MIL,39.22,50,Changeup,CH,54.1,0,1630.62,72.35,85.43,75
R,0.45,77,36.36,-0.03,0.71,Brandon Lockridge,10.42,663604,MIL,51.95,24.32,Cutter,FC,22.22,0.45,2404.4,76.12,89.08,45
R,0.26,69,24.64,0.2,0.05,Brandon Lockridge,9.34,663604,MIL,44.93,28.95,Sweeper,ST,21.88,0.35,2462.57,76.69,82.2,67.74
R,0.22,28,32.14,-0.54,-0.85,Brandon Lockridge,3.79,663604,MIL,64.29,20,Curveball,CU,0,0.45,2631.18,73.42,79.37,50
R,0.44,10,30,-0.75,0.1,Brandon Lockridge,1.35,663604,MIL,30,71.43,Split-Finger,FS,28.57,0.4,1253.7,91.26,86.01,66.67
R,0.35,8,0,0.47,1.8,Brandon Lockridge,1.08,663604,MIL,25,33.33,Eephus,EP,0,0.5,891.5,91.15,35.8,100
R,0,4,50,0.62,-0.99,Brandon Lockridge,0.54,663604,MIL,100,0,Knuckle Curve,KC,0,0,2394.5,0,76.8,0
R,0.36,1233,27.33,-0.33,1.29,Brice Turang,33.38,668930,MIL,55.31,27.04,4-Seam Fastball,FF,19.58,0.28,2311.11,84.46,95.01,68.04
R,0.35,598,24.75,-0.01,0.59,Brice Turang,16.19,668930,MIL,55.85,19.7,Sinker,SI,12.12,0.29,2209.17,83.92,93.66,63.47
R,0.32,454,35.68,0,0.11,Brice Turang,12.29,668930,MIL,48.9,25.86,Slider,SL,31.4,0.17,2482.17,85.75,86.37,50.45
R,0.27,423,19.86,-0.91,0.36,Brice Turang,11.45,668930,MIL,35.46,25.64,Changeup,CH,21.51,0.2,1745.13,74.72,86.93,68
R,0.35,240,29.58,0.43,-0.7,Brice Turang,6.5,668930,MIL,45.83,18.46,Curveball,CU,22.67,0.29,2661.98,83.9,80.79,46.36
R,0.29,229,32.31,0.22,0.06,Brice Turang,6.2,668930,MIL,46.29,17.89,Sweeper,ST,23.19,0.18,2581.82,84.67,82.49,44.34
R,0.41,225,21.78,-0.01,0.64,Brice Turang,6.09,668930,MIL,47.56,24.58,Cutter,FC,17.31,0.35,2385.69,84.83,89.97,70.09
R,0.27,168,25,-0.9,0.31,Brice Turang,4.55,668930,MIL,35.12,35.78,Split-Finger,FS,27.71,0.23,1496.15,77.37,87.15,74.58
R,0.33,54,16.67,0.56,-0.82,Brice Turang,1.46,668930,MIL,40.74,12.5,Knuckle Curve,KC,5,0.5,2555.89,90.83,81.14,72.73
R,0,34,8.82,0,0,Brice Turang,0.92,668930,MIL,0,8.82,Unknown,UNK,33.33,0,0,0,0,0
R,0.35,17,35.29,-0.04,-0.56,Brice Turang,0.46,668930,MIL,58.82,57.14,Slurve,SV,0,0.6,2738.71,75.72,82.13,40
R,0.71,14,21.43,-0.34,1.6,Brice Turang,0.38,668930,MIL,14.29,50,Eephus,EP,0,0,1325.43,80.15,55.64,0
R,0.91,2,0,-0.59,0.07,Brice Turang,0.05,668930,MIL,100,0,Knuckleball,KN,0,1,187,89,87.9,100
R,0,2,0,1.13,0.15,Brice Turang,0.05,668930,MIL,0,0,Slow Curve,CS,0,0,2420,0,67.3,0
R,0.77,1,0,-0.69,1.23,Brice Turang,0.03,668930,MIL,0,100,Other,FA,0,0,1939,101.9,78.7,0
R,0.35,764,25.79,-0.43,1.24,Christian Yelich,29.06,592885,MIL,54.19,16.57,4-Seam Fastball,FF,20.5,0.25,2320.03,83.23,94.97,73.19
R,0.31,494,31.58,0.08,0.68,Christian Yelich,18.79,592885,MIL,54.45,19.11,Sinker,SI,15.9,0.2,2189.25,82.08,93.47,56.51
R,0.2,430,33.49,0.05,0.1,Christian Yelich,16.36,592885,MIL,37.91,33.33,Slider,SL,46.63,0.13,2433.31,79.21,86.7,63.8
R,0.35,286,27.62,0.13,0.6,Christian Yelich,10.88,592885,MIL,54.2,25.19,Cutter,FC,28.08,0.33,2372.25,82.63,89.86,72.9
R,0.29,177,25.42,-0.85,0.31,Christian Yelich,6.73,592885,MIL,36.72,33.93,Changeup,CH,25.93,0.26,1735.18,80.46,86.61,66.15
R,0.29,171,26.9,0.33,-0.02,Christian Yelich,6.5,592885,MIL,42.69,32.65,Sweeper,ST,35.96,0.15,2655.55,79.94,83.18,78.08
R,0.2,159,29.56,0.6,-0.75,Christian Yelich,6.05,592885,MIL,36.48,28.71,Curveball,CU,35.59,0.13,2625.16,81.21,80.54,51.72
R,0.45,79,25.32,-0.82,0.26,Christian Yelich,3,592885,MIL,31.65,24.07,Split-Finger,FS,33.33,0.26,1328.49,84.16,86.74,68
R,0,17,0,0,0,Christian Yelich,0.65,592885,MIL,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.1,15,46.67,0.85,-0.87,Christian Yelich,0.57,592885,MIL,40,33.33,Knuckle Curve,KC,42.86,0,2495.67,57.8,81.29,66.67
R,0.31,15,13.33,-0.49,-0.62,Christian Yelich,0.57,592885,MIL,26.67,36.36,Slurve,SV,14.29,0.33,2712.8,71.08,82.1,75
R,0.83,12,16.67,-0.03,1.72,Christian Yelich,0.46,592885,MIL,33.33,0,Eephus,EP,0,0.5,1090.67,101.7,38.68,100
R,0.46,10,0,-0.79,1.07,Christian Yelich,0.38,592885,MIL,40,0,Other,FA,0,1,1446.2,93,67.18,100
R,0.32,617,24.8,-0.53,1.29,David Hamilton,30.5,666152,MIL,52.51,23.55,4-Seam Fastball,FF,12.18,0.25,2313.56,79.18,94.78,62.35
R,0.18,306,40.2,0.13,0.11,David Hamilton,15.13,666152,MIL,45.1,37.5,Slider,SL,39.86,0.18,2457.84,74.24,86.23,54.35
R,0.41,295,28.47,-0.32,0.59,David Hamilton,14.58,666152,MIL,57.29,25.4,Sinker,SI,12.41,0.43,2166.85,76.58,93.41,62.13
R,0.23,201,20.9,-1.03,0.29,David Hamilton,9.94,666152,MIL,30.35,36.43,Changeup,CH,29.67,0.24,1742.38,72.76,86.32,65.57
R,0.2,171,27.49,0.14,0.66,David Hamilton,8.45,666152,MIL,58.48,42.25,Cutter,FC,10.87,0.25,2362.78,72.49,89.7,62
R,0.16,151,37.09,0.54,0.1,David Hamilton,7.46,666152,MIL,50.99,31.08,Sweeper,ST,29.23,0.06,2642.13,75.86,82.33,54.55
R,0.08,108,28.7,0.59,-0.86,David Hamilton,5.34,666152,MIL,37.04,27.94,Curveball,CU,28.95,0.07,2630.96,74.4,80.34,47.5
R,0.18,92,18.48,-0.95,0.19,David Hamilton,4.55,666152,MIL,39.13,30.36,Split-Finger,FS,23.4,0,1488.75,75.66,87.78,83.33
R,0.17,38,23.68,0.82,-0.9,David Hamilton,1.88,666152,MIL,42.11,31.82,Knuckle Curve,KC,12.5,0,2564.05,81.02,79.67,56.25
R,0.4,11,36.36,0.16,-0.33,David Hamilton,0.54,666152,MIL,54.55,0,Slurve,SV,0,0,2773.36,77.1,80.68,33.33
R,0.53,10,20,-0.07,1.65,David Hamilton,0.49,666152,MIL,40,16.67,Eephus,EP,0,0.33,1092.8,89.93,41.53,50
R,0,8,50,0.35,0,David Hamilton,0.4,666152,MIL,50,50,Knuckleball,KN,50,0,254.75,64.3,81.58,50
R,0,6,33.33,0,0,David Hamilton,0.3,666152,MIL,0,33.33,Unknown,UNK,0,0,0,0,0,0
R,0,4,0,-0.47,-0.28,David Hamilton,0.2,666152,MIL,0,0,Forkball,FO,0,0,710,0,87.3,0
R,0.87,3,33.33,-0.73,1.33,David Hamilton,0.15,666152,MIL,100,0,Other,FA,0,1,1688,100.3,72.57,66.67
R,0,2,0,1.28,-0.73,David Hamilton,0.1,666152,MIL,0,100,Slow Curve,CS,0,0,2523,58.4,66.6,0
R,0.34,959,30.24,-0.52,1.26,Garrett Mitchell,34.76,669003,MIL,57.14,15.57,4-Seam Fastball,FF,24.65,0.21,2309.59,85.06,95.17,66.06
R,0.32,372,38.71,0.05,0.07,Garrett Mitchell,13.48,669003,MIL,48.92,30,Slider,SL,47.62,0.2,2424.23,86.45,86.14,60.99
R,0.43,341,29.62,0.24,0.6,Garrett Mitchell,12.36,669003,MIL,54.25,12.82,Sinker,SI,12.4,0.4,2206.81,88.05,93.22,54.59
R,0.23,331,34.74,-0.97,0.29,Garrett Mitchell,12,669003,MIL,35.35,26.17,Changeup,CH,55.07,0.25,1775.68,82.51,87.25,70.09
R,0.51,224,30.36,0.1,0.68,Garrett Mitchell,8.12,669003,MIL,49.11,25.44,Cutter,FC,33.91,0.4,2408.41,86.62,90.12,78.18
R,0.32,165,26.67,0.61,-0.87,Garrett Mitchell,5.98,669003,MIL,40.61,30.61,Curveball,CU,27.03,0.24,2647.32,85.41,80.68,65.67
R,0.37,162,32.72,0.33,0.1,Garrett Mitchell,5.87,669003,MIL,40.12,21.65,Sweeper,ST,43.94,0.45,2612.64,84.76,82.27,69.23
R,0.25,129,24.81,-0.99,0.32,Garrett Mitchell,4.68,669003,MIL,25.58,33.33,Split-Finger,FS,45.9,0.09,1527.92,84.93,87.23,87.88
R,0.48,36,27.78,0.57,-0.81,Garrett Mitchell,1.3,669003,MIL,44.44,40,Knuckle Curve,KC,26.32,0.38,2508.5,86.77,82.49,68.75
R,0.35,16,31.25,0.55,-0.65,Garrett Mitchell,0.58,669003,MIL,31.25,0,Slurve,SV,0,0,2809.12,0,81.54,0
R,0.48,12,16.67,0.12,1.69,Garrett Mitchell,0.43,669003,MIL,50,0,Eephus,EP,0,0.4,1057.58,102.76,39.71,100
R,0,10,0,0,0,Garrett Mitchell,0.36,669003,MIL,0,0,Unknown,UNK,0,0,0,0,0,0
R,0,2,100,0.56,-0.18,Garrett Mitchell,0.07,669003,MIL,100,0,Knuckleball,KN,0,0,206,0,82.9,0
R,0.48,415,31.81,-0.08,1.31,Gary Sánchez,27.36,596142,MIL,51.08,18.23,4-Seam Fastball,FF,18.49,0.32,2342.32,82.04,95.28,51.42
R,0.24,273,37.36,-0.01,0.07,Gary Sánchez,18,596142,MIL,47.99,30.28,Slider,SL,33.33,0.2,2450.98,83.27,86.2,47.33
R,0.35,235,25.53,-0.34,0.68,Gary Sánchez,15.49,596142,MIL,54.47,15.89,Sinker,SI,8.42,0.23,2206.11,84.14,94.2,60.94
R,0.25,212,29.25,0.68,0.39,Gary Sánchez,13.97,596142,MIL,30.66,27.89,Changeup,CH,47.62,0.03,1798.87,83.9,86.33,66.15
R,0.37,104,28.85,-0.05,0.57,Gary Sánchez,6.86,596142,MIL,53.85,8.33,Cutter,FC,13.79,0.18,2369.73,86.19,89.29,44.64
R,0.47,100,31,0.31,0.12,Gary Sánchez,6.59,596142,MIL,44,12.5,Sweeper,ST,9.52,0.27,2570.44,83.61,83.6,31.82
R,0.23,94,32.98,-0.14,-0.79,Gary Sánchez,6.2,596142,MIL,38.3,31.03,Curveball,CU,23.53,0.2,2624.44,75.83,80.6,44.44
R,0.2,52,23.08,-0.77,0.3,Gary Sánchez,3.43,596142,MIL,48.08,22.22,Split-Finger,FS,26.09,0.21,1317.23,79.53,86.14,68
R,0.02,15,33.33,0.13,-0.31,Gary Sánchez,0.99,596142,MIL,53.33,28.57,Knuckle Curve,KC,44.44,0,2290.8,78.34,82.65,87.5
R,0.7,9,11.11,0,0,Gary Sánchez,0.59,596142,MIL,0,33.33,Unknown,UNK,0,0,0,67.95,0,0
R,0.7,5,0,0.38,1.57,Gary Sánchez,0.33,596142,MIL,20,0,Eephus,EP,0,0,977.4,60.1,42.72,100
R,0,3,66.67,1.13,-0.47,Gary Sánchez,0.2,596142,MIL,66.67,0,Slurve,SV,100,0,2672,0,75.8,100
R,0.4,808,31.81,-0.27,1.26,Jackson Chourio,28.73,694192,MIL,50.12,33,4-Seam Fastball,FF,23.88,0.34,2329.79,87.93,95.39,61.23
R,0.38,497,29.78,-0.61,0.65,Jackson Chourio,17.67,694192,MIL,57.34,33.49,Sinker,SI,6.64,0.33,2230.6,88.12,94.46,54.39
R,0.3,484,30.58,0.09,0.07,Jackson Chourio,17.21,694192,MIL,38.22,27.09,Slider,SL,31.98,0.27,2495.27,80.78,86.96,62.7
R,0.35,262,28.24,0.77,0.14,Jackson Chourio,9.32,694192,MIL,39.31,42.14,Sweeper,ST,30.5,0.2,2610.53,78.93,83.57,71.84
R,0.34,252,34.92,0.11,0.62,Jackson Chourio,8.96,694192,MIL,50.4,38.4,Cutter,FC,29.77,0.23,2385.83,82.76,90.16,65.35
R,0.21,211,20.38,0.37,0.32,Jackson Chourio,7.5,694192,MIL,37.44,39.39,Changeup,CH,22.22,0.28,1739.76,80.25,85.66,82.28
R,0.2,127,33.86,0.05,-0.67,Jackson Chourio,4.52,694192,MIL,41.73,22.97,Curveball,CU,34.04,0.17,2657.44,82.33,79.79,56.6
R,0.29,80,23.75,-0.42,0.21,Jackson Chourio,2.84,694192,MIL,38.75,46.94,Split-Finger,FS,26.67,0.1,1145.38,80.99,86.1,70.97
R,0.43,42,30.95,0.58,-0.81,Jackson Chourio,1.49,694192,MIL,40.48,48,Knuckle Curve,KC,30.43,0.55,2541.95,83.58,81.16,64.71
R,1.89,30,0,0,0,Jackson Chourio,1.07,694192,MIL,0,3.33,Unknown,UNK,0,1,0,108.9,0,0
R,0.7,10,0,-0.64,1.11,Jackson Chourio,0.36,694192,MIL,20,0,Other,FA,0,0,1427.8,66.3,65.52,100
R,1.01,5,40,-0.2,1.35,Jackson Chourio,0.18,694192,MIL,100,0,Eephus,EP,0,0.67,1226.8,100.43,50.94,60
R,0.35,4,50,0.16,-0.76,Jackson Chourio,0.14,694192,MIL,0,50,Slurve,SV,100,0,2687,0,80.45,0
R,0.41,864,26.85,-0.34,1.29,Jake Bauers,27.7,641343,MIL,52.2,23,4-Seam Fastball,FF,16.97,0.33,2327.03,85.05,95.13,63.86
R,0.39,544,31.8,-0.12,0.62,Jake Bauers,17.44,641343,MIL,59.38,22.62,Sinker,SI,12.93,0.25,2204.18,83.3,93.74,56.35
R,0.36,443,25.73,0.07,0.13,Jake Bauers,14.2,641343,MIL,43.79,19.28,Slider,SL,28.09,0.27,2385.21,85.7,86.17,67.01
R,0.45,383,26.11,-0.98,0.34,Jake Bauers,12.28,641343,MIL,37.6,15.06,Changeup,CH,41.18,0.3,1785.5,86.75,87.26,69.44
R,0.24,250,30.4,0.56,-0.71,Jake Bauers,8.02,641343,MIL,36,25.62,Curveball,CU,37.37,0.04,2608.82,79.37,80.38,64.44
R,0.34,227,25.99,0.05,0.11,Jake Bauers,7.28,641343,MIL,46.26,21.31,Sweeper,ST,27.84,0.3,2569.68,85.44,82.76,67.62
R,0.34,168,34.52,0.08,0.63,Jake Bauers,5.39,641343,MIL,43.45,17.89,Cutter,FC,37.5,0.22,2343,83.98,89.65,53.42
R,0.33,136,22.79,-0.98,0.19,Jake Bauers,4.36,641343,MIL,36.76,18.6,Split-Finger,FS,32.14,0.34,1459.3,92.44,87.76,80
R,0.38,50,28,0.6,-0.92,Jake Bauers,1.6,641343,MIL,44,28.57,Knuckle Curve,KC,33.33,0.35,2561.64,95.5,80.91,72.73
R,0,26,3.85,0,0,Jake Bauers,0.83,641343,MIL,0,7.69,Unknown,UNK,0,0,0,85.2,0,0
R,0.7,16,12.5,-0.86,1.38,Jake Bauers,0.51,641343,MIL,25,33.33,Other,FA,0,0,1402.5,79.45,59.66,50
R,0.13,6,33.33,-0.14,2.14,Jake Bauers,0.19,641343,MIL,33.33,50,Eephus,EP,50,0,791.33,64.9,35.03,100
R,0.7,6,66.67,0.98,-0.89,Jake Bauers,0.19,641343,MIL,66.67,0,Slurve,SV,0,0,2877.83,0,79.85,0
R,0.48,8,0,0.18,0.87,Jihwan Bae,47.06,678225,MIL,37.5,40,Cutter,FC,0,1,2321.88,46.95,91.34,100
R,0,7,28.57,0.18,0.67,Jihwan Bae,41.18,678225,MIL,14.29,50,Sinker,SI,33.33,0,2135.71,37.4,93.33,0
R,0,2,50,-1.19,0.4,Jihwan Bae,11.76,678225,MIL,0,50,Changeup,CH,100,0,1123.5,0,90.1,0
R,0.3,653,31.7,-0.18,1.29,Joey Ortiz,31.73,687401,MIL,51.61,38.92,4-Seam Fastball,FF,18.67,0.25,2308.75,83.21,94.89,57.27
R,0.35,416,32.45,-0.42,0.68,Joey Ortiz,20.21,687401,MIL,58.89,26.9,Sinker,SI,8.05,0.28,2198.94,85.01,93.93,52.24
R,0.22,312,30.13,0.03,0.1,Joey Ortiz,15.16,687401,MIL,43.91,29.71,Slider,SL,22.06,0.24,2377.04,82.85,85.9,61.31
R,0.24,212,26.89,0.69,0.08,Joey Ortiz,10.3,687401,MIL,46.7,28.32,Sweeper,ST,21.74,0.24,2622.2,81.94,83.78,60.61
R,0.25,155,21.94,0.35,0.33,Joey Ortiz,7.53,687401,MIL,29.03,32.73,Changeup,CH,30.77,0.21,1696.23,68.87,85.46,64.44
R,0.32,126,19.05,-0.01,0.54,Joey Ortiz,6.12,687401,MIL,47.62,21.21,Cutter,FC,1.89,0.15,2422.01,82,88.43,65
R,0.35,97,34.02,-0.02,-0.82,Joey Ortiz,4.71,687401,MIL,43.3,25.45,Curveball,CU,36.11,0.44,2636.74,87.7,80.86,52.38
R,0.08,44,27.27,-0.86,0.28,Joey Ortiz,2.14,687401,MIL,40.91,46.15,Split-Finger,FS,30.77,0,1397.4,75.34,84.9,77.78
R,0.87,13,23.08,-0.71,1.2,Joey Ortiz,0.63,687401,MIL,23.08,60,Other,FA,0,1,1526.38,75.26,69.32,33.33
R,0,9,66.67,0.67,-0.88,Joey Ortiz,0.44,687401,MIL,44.44,60,Knuckle Curve,KC,66.67,0,2517.89,63.5,81.16,0
R,0,8,62.5,0.23,-0.42,Joey Ortiz,0.39,687401,MIL,37.5,60,Slurve,SV,66.67,0,2821.88,79.1,79.71,0
R,0.61,5,0,0.4,1.82,Joey Ortiz,0.24,687401,MIL,60,0,Eephus,EP,0,0.67,1041,91.67,43.02,100
R,0,5,0,0,0,Joey Ortiz,0.24,687401,MIL,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.31,3,33.33,0.5,0.41,Joey Ortiz,0.15,687401,MIL,66.67,100,Knuckleball,KN,33.33,0.67,188.33,97.4,76.37,100
R,0.42,313,20.77,-0.36,1.25,Luis Lara,35.49,800325,MIL,45.69,17.65,4-Seam Fastball,FF,9.24,0.45,2318.83,84,95.64,62.24
R,0.38,130,27.69,0.03,0.07,Luis Lara,14.74,800325,MIL,47.69,27.94,Slider,SL,13.11,0.27,2478.05,82.78,87.68,67.74
R,0.16,115,39.13,-0.25,0.64,Luis Lara,13.04,800325,MIL,55.65,15.69,Sinker,SI,17.95,0.13,2196.48,84.99,94.27,48.44
R,0.35,103,16.5,-0.39,0.27,Luis Lara,11.68,800325,MIL,30.1,25,Changeup,CH,23.81,0.13,1672.79,81.49,88.05,77.42
R,0.25,61,40.98,0.1,0.74,Luis Lara,6.92,800325,MIL,65.57,47.62,Cutter,FC,21.88,0.29,2434.95,79.6,89.82,55
R,0.22,53,30.19,0.43,-0.84,Luis Lara,6.01,800325,MIL,33.96,17.14,Curveball,CU,38.46,0,2658.38,84.28,81.97,38.89
R,0.33,41,21.95,-0.98,0.21,Luis Lara,4.65,800325,MIL,53.66,26.32,Split-Finger,FS,0,0.31,1594,76.94,86.73,59.09
R,0.07,40,37.5,0.54,0.04,Luis Lara,4.54,800325,MIL,45,31.82,Sweeper,ST,27.78,0,2582.4,84.85,83.78,61.11
R,0.34,11,27.27,0.32,-0.66,Luis Lara,1.25,800325,MIL,63.64,50,Knuckle Curve,KC,25,0,2319.55,95.23,82.45,85.71
R,0.48,10,20,0.21,1.7,Luis Lara,1.13,800325,MIL,40,50,Eephus,EP,0,0.8,1032.3,83.62,39.19,50
R,0,5,0,0,0,Luis Lara,0.57,800325,MIL,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.35,784,21.3,-0.21,1.31,William Contreras,26.19,661388,MIL,47.83,27.87,4-Seam Fastball,FF,14.13,0.22,2325.82,86.27,95.1,69.6
R,0.36,590,22.37,-0.67,0.7,William Contreras,19.71,661388,MIL,58.31,29.67,Sinker,SI,8.39,0.33,2219.18,86.31,94.6,68.9
R,0.29,501,28.34,0.11,0.16,William Contreras,16.73,661388,MIL,47.5,22.05,Slider,SL,26.21,0.21,2431.57,83.51,87.24,62.18
R,0.22,303,27.39,0.84,0.06,William Contreras,10.12,661388,MIL,38.28,24.6,Sweeper,ST,27.5,0.13,2602.55,82.78,83.48,63.79
R,0.3,245,22.04,0.53,0.34,William Contreras,8.18,661388,MIL,42.86,27.14,Changeup,CH,26.67,0.33,1747.45,85.58,86.32,78.1
R,0.41,240,24.17,0.11,0.61,William Contreras,8.02,661388,MIL,49.17,32.79,Cutter,FC,19.38,0.41,2410.45,85.6,89.95,75.42
R,0.19,140,32.86,-0.03,-0.7,William Contreras,4.68,661388,MIL,30,29.59,Curveball,CU,35.29,0.16,2690.33,77.62,80.24,52.38
R,0.27,76,26.32,-0.5,0.11,William Contreras,2.54,661388,MIL,35.53,42.86,Split-Finger,FS,31.71,0.17,1321,86.84,86.15,74.07
R,0.57,49,30.61,0.46,-0.73,William Contreras,1.64,661388,MIL,36.73,25.81,Knuckle Curve,KC,31.58,0.4,2561.33,84.09,81.81,61.11
R,0.68,28,14.29,-0.12,1.63,William Contreras,0.94,661388,MIL,35.71,33.33,Eephus,EP,0,0.67,1173.29,89.83,46.37,60
R,0,17,0,0,0,William Contreras,0.57,661388,MIL,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.62,9,22.22,0.49,-0.49,William Contreras,0.3,661388,MIL,66.67,0,Slurve,SV,0,0.67,2791.56,76.85,82.22,66.67
R,0,8,50,0.12,-0.32,William Contreras,0.27,661388,MIL,25,0,Knuckleball,KN,0,0,229.25,0,78.7,0
R,0.58,4,0,-0.71,1.4,William Contreras,0.13,661388,MIL,50,0,Other,FA,0,0,1357,98,61.5,100
L,0.28,753,28.82,-0.43,1.26,,41.42,686217,MIL,51.26,26.7,4-Seam Fastball,FF,9.76,0.19,2293.69,81.09,94.52,51.55
R,0.32,299,31.77,-0.33,1.26,,28.92,806198,MIL,54.18,31.39,4-Seam Fastball,FF,19.85,0.26,2321.31,79.54,94.74,57.41
L,0.28,286,23.43,-0.14,0.57,,15.73,686217,MIL,63.64,19.23,Sinker,SI,1.42,0.25,2195.06,81.14,93.33,66.48
R,0.2,249,33.73,0.19,1.31,,37.22,663368,MIL,58.23,31.73,4-Seam Fastball,FF,25.6,0.15,2293.14,81.05,94.69,63.45
R,0.42,189,40.74,-0.49,0.65,,18.28,806198,MIL,57.14,22.22,Sinker,SI,25.35,0.15,2185.36,84.6,94.03,49.07
L,0.2,188,23.94,0.2,0.09,,10.34,686217,MIL,48.4,23.71,Slider,SL,13.58,0.26,2468.08,84.46,86.18,63.74
R,0.32,184,34.78,0.17,0.08,,17.79,806198,MIL,57.61,34.62,Slider,SL,26.97,0.36,2431.57,80.84,86.44,58.49
L,0.35,161,24.22,0.08,0.63,,8.86,686217,MIL,52.17,23.38,Cutter,FC,12.99,0.31,2379.49,75.98,89.77,70.24
L,0.2,124,20.97,0.16,0.01,,6.82,686217,MIL,42.74,16.9,Sweeper,ST,13.64,0.18,2558.71,80.53,82.66,60.38
L,0.37,114,11.4,-0.8,0.31,,6.27,686217,MIL,31.58,24.36,Changeup,CH,4.17,0.29,1764.63,72.55,86.3,80.56
R,0.32,108,25,0.73,0.05,,10.44,806198,MIL,40.74,21.88,Sweeper,ST,26.83,0.46,2673.01,80.32,83.14,61.36
