hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
R,0.14,71,33.8,0.62,1.15,"Burke, Brock",43.03,656271,CIN,47.89,32.43,4-Seam Fastball,FF,31.25,2260.04,81.11,95.49,58.82
R,0.39,35,28.57,-0.05,0.3,"Burke, Brock",21.21,656271,CIN,37.14,36.36,Slider,SL,27.78,2222.54,70.72,86.33,76.92
R,0.2,33,15.15,1.04,0.88,"Burke, Brock",20,656271,CIN,48.48,29.41,Sinker,SI,15.79,2139.12,79.16,93.5,87.5
R,0.4,26,19.23,1.03,0.57,"Burke, Brock",15.76,656271,CIN,50,23.08,Changeup,CH,31.25,2099.62,90.61,86.3,100
R,0.38,190,23.16,-0.24,1.51,"Burns, Chase",52.78,695505,CIN,50.53,36.17,4-Seam Fastball,FF,14.81,2694.91,82.73,96.8,77.08
R,0.2,154,33.77,0.32,-0.08,"Burns, Chase",42.78,695505,CIN,35.06,38,Slider,SL,48.72,2830.27,86.67,88.81,74.07
R,0,16,12.5,-1.27,0.84,"Burns, Chase",4.44,695505,CIN,0,12.5,Changeup,CH,100,1872.12,0,89.41,0
R,0.27,56,33.93,1.16,0.86,"Ferguson, Caleb",36.84,657571,CIN,62.5,33.33,Sinker,SI,30.3,2225.93,77.3,92.42,74.29
R,0.14,48,33.33,0.47,1.23,"Ferguson, Caleb",31.58,657571,CIN,72.92,0,4-Seam Fastball,FF,0,2363.48,86.26,92.26,54.29
R,0.54,25,12,-0.18,0.37,"Ferguson, Caleb",16.45,657571,CIN,12,40.91,Cutter,FC,25,2582.2,72.06,87.2,100
R,0.86,13,7.69,-0.62,-0.99,"Ferguson, Caleb",8.55,657571,CIN,38.46,12.5,Slurve,SV,16.67,3034.54,90.04,79.92,100
R,0,10,0,-0.93,-0.99,"Ferguson, Caleb",6.58,657571,CIN,0,0,Unknown,UNK,0,3004,0,79.8,0
R,0.41,40,25,-1.08,1.21,"Franco, Jose",41.67,683742,CIN,65,28.57,4-Seam Fastball,FF,0,2332.3,87.01,94.7,69.23
R,0.17,34,17.65,0.26,0.22,"Franco, Jose",35.42,683742,CIN,23.53,23.08,Slider,SL,33.33,2537.18,91.55,85.39,75
R,0.03,22,27.27,-1.01,1,"Franco, Jose",22.92,683742,CIN,36.36,0,Changeup,CH,0,1557,93,88.38,25
R,0.23,137,36.5,0.97,-0.32,"Garcia, Julian",65.87,670062,CIN,43.8,48.05,Sweeper,ST,32.88,2951.66,84.43,81.98,60
R,0.38,49,20.41,0.19,1.26,"Garcia, Julian",23.56,670062,CIN,44.9,11.11,4-Seam Fastball,FF,11.11,2667.18,92.43,92.16,68.18
R,0.29,22,45.45,0.3,0.06,"Garcia, Julian",10.58,670062,CIN,68.18,0,Slider,SL,16.67,2978,78.1,84.9,40
R,0.38,182,23.08,-0.52,1.29,"Greene, Hunter",49.73,668881,CIN,57.14,23.08,4-Seam Fastball,FF,11.11,2337.44,84.81,97.64,69.23
R,0.39,108,31.48,0.46,0.16,"Greene, Hunter",29.51,668881,CIN,44.44,43.33,Slider,SL,39.39,2327.69,85.89,87.74,83.33
R,0.13,48,20.83,-0.47,0.48,"Greene, Hunter",13.11,668881,CIN,50,25,Split-Finger,FS,23.08,1283.42,83.29,86.88,83.33
R,0.27,28,21.43,-0.87,1.19,"Greene, Hunter",7.65,668881,CIN,64.29,60,Sinker,SI,10,2253.29,78.35,97.63,77.78
R,0.36,82,31.71,0.43,-0.32,"Johnson, Pierce",66.67,572955,CIN,48.78,42.86,Curveball,CU,21.95,2757.33,88.17,87.04,57.5
R,0.25,41,26.83,-0.76,1.23,"Johnson, Pierce",33.33,572955,CIN,51.22,25,4-Seam Fastball,FF,16.67,2333.1,82.08,96.13,61.9
R,0.38,69,21.74,-1.26,0.45,"Lowder, Rhett",34.5,695076,CIN,69.57,28.57,Sinker,SI,4.76,2241.86,83.74,93.28,75
R,0.26,60,35,0.28,-0.26,"Lowder, Rhett",30,695076,CIN,31.67,36.59,Slider,SL,48.15,2867.6,91.59,85.26,63.16
R,0.57,32,12.5,-0.7,1,"Lowder, Rhett",16,695076,CIN,40.62,21.05,4-Seam Fastball,FF,7.14,2197.41,88.94,93.83,76.92
R,0.3,31,16.13,-1.27,0.05,"Lowder, Rhett",15.5,695076,CIN,45.16,35.29,Changeup,CH,18.75,1928.74,77.77,86.98,71.43
R,0,8,0,0.95,-1.01,"Lowder, Rhett",4,695076,CIN,0,0,Curveball,CU,0,3093.75,0,80.97,0
R,0.65,72,25,1.22,-0.05,"Moll, Sam",44.44,594580,CIN,51.39,28.57,Sinker,SI,9.38,2487.32,81.26,91.94,59.46
R,0.21,63,26.98,-1.14,-0.16,"Moll, Sam",38.89,594580,CIN,49.21,37.5,Sweeper,ST,21.21,2884.33,74.2,81.07,67.74
R,0.04,16,0,0.94,-0.42,"Moll, Sam",9.88,594580,CIN,12.5,14.29,Changeup,CH,0,1565.38,67,84.88,100
R,0.2,11,0,0.63,0.7,"Moll, Sam",6.79,594580,CIN,36.36,57.14,4-Seam Fastball,FF,0,2651.18,75.7,92.94,100
R,0.31,104,34.62,-0.66,1.39,"Pagán, Emilio",64.2,641941,CIN,73.08,50,4-Seam Fastball,FF,20.59,2520.63,84.96,95.2,71.05
R,0,30,26.67,-0.44,0.31,"Pagán, Emilio",18.52,641941,CIN,13.33,30.77,Split-Finger,FS,66.67,823.6,100.3,82.99,100
R,0.94,28,28.57,0.32,0.14,"Pagán, Emilio",17.28,641941,CIN,50,14.29,Cutter,FC,33.33,2252.71,85.45,85.62,71.43
R,0.63,62,25.81,-1.34,0.74,"Petty, Chase",36.47,695534,CIN,58.06,53.85,Sinker,SI,5.56,2072.74,76.1,95.83,61.11
R,0.21,48,25,-1.18,-0.08,"Petty, Chase",28.24,695534,CIN,29.17,35.29,Changeup,CH,20,1456.79,85.01,87.83,57.14
R,0.16,42,23.81,1.04,0.11,"Petty, Chase",24.71,695534,CIN,42.86,33.33,Sweeper,ST,20,2237.52,70.85,83.84,66.67
R,0.25,16,0,-1.2,1.04,"Petty, Chase",9.41,695534,CIN,37.5,40,4-Seam Fastball,FF,0,2250.12,76.72,96.16,100
R,0,2,100,0.12,0.58,"Petty, Chase",1.18,695534,CIN,100,0,Slider,SL,0,2495,0,86.8,0
R,0.38,228,32.02,-1.2,0.73,"Singer, Brady",45.78,663903,CIN,50,17.54,Sinker,SI,22.73,2369.08,83.05,91.73,59.65
R,0.2,175,32,0.42,0.07,"Singer, Brady",35.14,663903,CIN,40,46.67,Slider,SL,33.33,2463.32,83.35,83.11,75.71
R,0.17,48,22.92,0.54,0.26,"Singer, Brady",9.64,663903,CIN,39.58,37.93,Sweeper,ST,32.14,2473.83,80.84,82.45,89.47
R,0.21,44,9.09,-0.03,0.64,"Singer, Brady",8.84,663903,CIN,25,24.24,Cutter,FC,0,2428.4,66.54,88.43,81.82
R,0,3,0,-0.37,1.17,"Singer, Brady",0.6,663903,CIN,0,0,4-Seam Fastball,FF,0,2461.67,0,90.47,0
R,0.18,127,34.65,-1.24,1.05,"Aleman, Franco",65.46,680916,CLE,53.54,23.73,4-Seam Fastball,FF,28.07,2490.1,84.88,95.68,63.24
R,0.29,52,30.77,0.26,0.18,"Aleman, Franco",26.8,680916,CLE,40.38,38.71,Slider,SL,37.04,2519.19,91.45,85.63,71.43
R,0,15,33.33,-1.41,0.5,"Aleman, Franco",7.73,680916,CLE,73.33,50,Changeup,CH,0,1771.8,77.83,86.95,54.55
L,0.23,35,20,0.78,1.16,"Allen, Logan",43.21,671106,CLE,48.57,50,4-Seam Fastball,FF,4.76,2229.49,82.19,90.28,70.59
L,0.63,20,15,-0.38,0.33,"Allen, Logan",24.69,671106,CLE,60,0,Cutter,FC,27.27,2348.8,83.02,83.65,91.67
L,0.19,11,36.36,-1.26,0.24,"Allen, Logan",13.58,671106,CLE,36.36,0,Sweeper,ST,50,2351.55,91.9,78.15,50
L,0.07,9,33.33,0.87,0.42,"Allen, Logan",11.11,671106,CLE,22.22,28.57,Changeup,CH,66.67,1025.44,50.3,82.74,50
L,0.37,6,16.67,1.3,0.52,"Allen, Logan",7.41,671106,CLE,50,33.33,Sinker,SI,0,1998.67,79.23,88.47,66.67
R,0.49,35,34.29,-1.23,0.77,"Armstrong, Shawn",27.34,542888,CLE,45.71,21.05,Sinker,SI,15.38,2057.4,77.86,93.62,56.25
R,0.31,33,9.09,0.3,0.58,"Armstrong, Shawn",25.78,542888,CLE,57.58,42.86,Cutter,FC,8.33,2455,77.25,89.6,94.74
R,0.35,32,9.38,-0.52,1.27,"Armstrong, Shawn",25,542888,CLE,75,0,4-Seam Fastball,FF,0,2250.22,80.7,93.02,87.5
R,0,28,35.71,0.96,0.89,"Armstrong, Shawn",21.88,542888,CLE,46.43,20,Sweeper,ST,40,2551.36,67.03,84.38,53.85
R,0.34,114,35.09,-1.27,0.67,"Bibee, Tanner",28.22,676440,CLE,64.91,35,Sinker,SI,7.69,2133.53,86.97,92.66,51.35
R,0.18,106,32.08,0.63,0.02,"Bibee, Tanner",26.24,676440,CLE,50.94,34.62,Cutter,FC,31.03,2727.47,77.06,85.23,74.07
R,0.27,92,19.57,-0.41,1.32,"Bibee, Tanner",22.77,676440,CLE,45.65,32,4-Seam Fastball,FF,13.04,2164.13,85.72,93.87,71.43
R,0.32,46,21.74,1.57,-0.16,"Bibee, Tanner",11.39,676440,CLE,39.13,35.71,Sweeper,ST,18.18,2630.78,80.01,81.84,66.67
R,0.22,34,17.65,1.31,-0.82,"Bibee, Tanner",8.42,676440,CLE,35.29,27.27,Curveball,CU,0,2578.06,74.65,77.2,50
R,0.22,12,16.67,-0.85,0.96,"Bibee, Tanner",2.97,676440,CLE,16.67,20,Changeup,CH,50,1784.83,78.8,79.28,100
R,0.22,216,31.48,-0.97,-1.43,"Cantillo, Joey",44.44,676282,CLE,40.74,39.06,Curveball,CU,37.5,2663.52,82.05,80.5,70.45
R,0.34,134,35.82,0.66,1.33,"Cantillo, Joey",27.57,676282,CLE,53.73,16.13,4-Seam Fastball,FF,27.27,1903.52,91.73,92.83,47.22
R,0.36,84,35.71,0.82,1,"Cantillo, Joey",17.28,676282,CLE,42.86,33.33,Changeup,CH,35.29,1455.29,81.22,81.2,50
R,0.26,52,34.62,-0.24,0.61,"Cantillo, Joey",10.7,676282,CLE,69.23,12.5,Cutter,FC,23.08,2071.96,90.04,87.42,66.67
R,0.39,96,22.92,0.09,0.67,"Cecconi, Slade",27.91,677944,CLE,50,37.5,Cutter,FC,17.86,2315.58,86.67,89.1,79.17
R,0.12,82,17.07,-0.9,1.26,"Cecconi, Slade",23.84,677944,CLE,43.9,30.43,4-Seam Fastball,FF,10.53,2392.27,85.46,94.17,66.67
R,0.55,80,17.5,-1.35,0.78,"Cecconi, Slade",23.26,677944,CLE,60,43.75,Sinker,SI,7.41,2315.02,85.72,94.32,83.33
R,0.42,60,30,0.7,-0.97,"Cecconi, Slade",17.44,677944,CLE,46.67,12.5,Curveball,CU,22.22,2544.33,80.49,77.34,50
R,0,18,22.22,-1.12,0.46,"Cecconi, Slade",5.23,677944,CLE,0,33.33,Changeup,CH,33.33,1544.56,60.7,85.77,0
R,0,8,25,0.28,-0.46,"Cecconi, Slade",2.33,677944,CLE,50,0,Slider,SL,0,2578.25,63.8,83.7,50
R,0.23,106,35.85,0.02,1.71,"Dion, Will",59.55,702021,CLE,55.66,53.19,4-Seam Fastball,FF,34.25,2378.25,80.3,91.36,81.36
R,0.43,43,25.58,0.17,-0.82,"Dion, Will",24.16,702021,CLE,51.16,38.1,Curveball,CU,15.38,2536.67,85.05,81.46,81.82
R,0,26,46.15,0.7,1.07,"Dion, Will",14.61,702021,CLE,30.77,33.33,Changeup,CH,83.33,1546,60.2,78.36,75
R,0,2,0,-0.61,0.83,"Dion, Will",1.12,702021,CLE,0,0,Cutter,FC,0,2340,0,87.8,0
R,0.24,1,0,0.69,1.42,"Dion, Will",0.56,702021,CLE,100,0,Sinker,SI,0,2315,99.1,90.5,100
R,0.35,22,45.45,-0.49,1.46,"Espino, Daniel",57.89,682982,CLE,45.45,16.67,4-Seam Fastball,FF,50,2488.55,78.1,98.05,20
R,0,10,20,0.13,0.39,"Espino, Daniel",26.32,682982,CLE,40,33.33,Slider,SL,0,2420.2,72.15,91.78,50
R,0,6,66.67,0.88,-1.3,"Espino, Daniel",15.79,682982,CLE,66.67,0,Curveball,CU,100,2632,0,76.5,50
R,0.23,114,26.32,0.09,0.98,"Festa, Matt",55.88,670036,CLE,37.72,22.54,4-Seam Fastball,FF,38,2561.23,83,92.91,79.07
R,0.26,71,30.99,1.34,0.09,"Festa, Matt",34.8,670036,CLE,54.93,31.25,Sweeper,ST,28.95,2751.58,78.7,83.99,71.79
R,0.21,11,18.18,0.37,0.7,"Festa, Matt",5.39,670036,CLE,54.55,20,Cutter,FC,0,2541.36,72.17,91.42,33.33
R,0,8,25,-0.73,0.92,"Festa, Matt",3.92,670036,CLE,75,0,Sinker,SI,33.33,2452.5,72.8,93.42,100
R,0.3,66,30.3,0.5,0.45,"Gaddis, Hunter",41.77,683769,CLE,48.48,11.76,Slider,SL,42.86,2349.73,83.74,89.79,75
R,0.37,60,21.67,-0.58,1.45,"Gaddis, Hunter",37.97,683769,CLE,50,40,4-Seam Fastball,FF,19.44,2315.28,84.77,94.9,80
R,0.29,31,35.48,-1.55,0.8,"Gaddis, Hunter",19.62,683769,CLE,64.52,9.09,Changeup,CH,33.33,2238.45,72.68,78.93,70
R,0,1,0,-1.12,0.9,"Gaddis, Hunter",0.63,683769,CLE,0,100,Split-Finger,FS,0,1839,50.3,73.5,0
R,0.72,18,0,-0.91,-0.37,"Herrin, Tim",32.14,682120,CLE,22.22,14.29,Curveball,CU,0,2350.89,102.15,81.07,100
R,0.31,16,37.5,-0.14,0.16,"Herrin, Tim",28.57,682120,CLE,62.5,66.67,Slider,SL,20,2256.12,92.18,88.02,60
R,0.04,12,16.67,0.54,1,"Herrin, Tim",21.43,682120,CLE,33.33,75,4-Seam Fastball,FF,20,2417.83,82.88,95,100
R,0.22,10,20,1.23,0.56,"Herrin, Tim",17.86,682120,CLE,40,0,Sinker,SI,0,2350.4,98.8,93.92,50
R,0.33,12,16.67,-1.19,0.74,"Heuer, Codi",66.67,676051,CLE,83.33,0,4-Seam Fastball,FF,12.5,2242.33,94.49,95.25,80
R,0,3,0,-1.51,0.41,"Heuer, Codi",16.67,676051,CLE,0,33.33,Changeup,CH,0,2123.33,77.6,86.73,0
R,0.21,3,0,0.19,0.37,"Heuer, Codi",16.67,676051,CLE,0,33.33,Slider,SL,0,2250.33,98.5,88,0
R,0.33,78,25.64,-1.42,0.46,"Holderman, Colin",53.42,670059,CLE,52.56,21.62,Sinker,SI,17.14,2270.79,84.57,96.62,65.85
R,0.28,35,37.14,0.9,0.54,"Holderman, Colin",23.97,670059,CLE,54.29,6.25,Sweeper,ST,41.67,2621.71,81.21,83.98,57.89
R,0.07,25,20,0.97,-0.75,"Holderman, Colin",17.12,670059,CLE,36,18.75,Curveball,CU,30,2769.44,78.67,83.76,77.78
R,0,4,0,-0.87,1.07,"Holderman, Colin",2.74,670059,CLE,0,0,4-Seam Fastball,FF,0,2542.5,0,97.42,0
R,0,4,0,0,0,"Holderman, Colin",2.74,670059,CLE,0,0,Unknown,UNK,0,0,0,0,0
R,0.2,220,30.91,0.41,1.4,"Messick, Parker",60.44,800048,CLE,59.09,40,4-Seam Fastball,FF,18.97,2188.72,78.41,94.96,61.54
R,0.21,76,15.79,1.24,0.09,"Messick, Parker",20.88,800048,CLE,31.58,34.62,Changeup,CH,16.67,1852.03,82.74,86.95,75
R,0.14,40,40,1.08,0.77,"Messick, Parker",10.99,800048,CLE,85,0,Sinker,SI,10,2119.35,85.31,93.48,58.82
R,0.78,16,12.5,-1.28,-0.51,"Messick, Parker",4.4,800048,CLE,50,0,Curveball,CU,0,2311.25,95.43,80.49,75
R,0.24,8,0,-0.36,0.38,"Messick, Parker",2.2,800048,CLE,25,33.33,Slider,SL,0,2388,78.85,87.7,100
R,0,4,50,-0.4,0.62,"Messick, Parker",1.1,800048,CLE,50,0,Cutter,FC,0,2204.5,0,89.45,0
R,0.03,44,29.55,0.83,1.61,"Sabrowski, Erik",55.7,681870,CLE,40.91,50,4-Seam Fastball,FF,26.09,2571.5,82.99,94.59,55.56
R,0.09,21,52.38,-0.43,-0.97,"Sabrowski, Erik",26.58,681870,CLE,38.1,61.54,Curveball,CU,64.29,2638.48,80.68,82.29,75
R,0.04,10,50,-0.11,0.15,"Sabrowski, Erik",12.66,681870,CLE,70,0,Slider,SL,0,2569.3,73.2,86.12,28.57
R,0,4,0,0,0,"Sabrowski, Erik",5.06,681870,CLE,0,0,Unknown,UNK,0,0,0,0,0
R,0.3,100,36,-0.75,1.38,"Smith, Cade",69.93,671922,CLE,54,15.22,4-Seam Fastball,FF,27.5,2478.96,83.05,98.78,61.11
R,0.08,28,28.57,-0.36,-0.5,"Smith, Cade",19.58,671922,CLE,28.57,25,Split-Finger,FS,44.44,593.61,92.15,87.88,50
R,0,15,20,1.06,0.04,"Smith, Cade",10.49,671922,CLE,20,8.33,Sweeper,ST,50,1956.33,74.8,86.72,33.33
R,0.2,144,26.39,-0.88,1.21,"Williams, Gavin",37.6,668909,CLE,47.22,34.21,4-Seam Fastball,FF,28.57,2328.16,81.88,98.26,75
R,0.11,139,47.48,0.94,-0.09,"Williams, Gavin",36.29,668909,CLE,46.04,52,Sweeper,ST,53.49,2313.89,78.91,88.3,73.44
R,0.22,54,29.63,0.77,-1.2,"Williams, Gavin",14.1,668909,CLE,46.3,27.59,Curveball,CU,28,2470.78,80.95,83.31,68
R,0.57,46,30.43,-1.24,0.78,"Williams, Gavin",12.01,668909,CLE,63.04,23.53,Sinker,SI,20.83,2055.93,92.09,97.67,68.97
R,0.53,38,18.42,0.04,0.72,"Agnos, Zach",27.74,688642,COL,42.11,9.09,Cutter,FC,0,2413.26,85.56,92.33,68.75
R,0.43,26,61.54,1,-0.23,"Agnos, Zach",18.98,688642,COL,69.23,50,Sweeper,ST,50,2566.92,68.67,85.5,44.44
R,0.46,24,33.33,-0.52,1.09,"Agnos, Zach",17.52,688642,COL,70.83,42.86,4-Seam Fastball,FF,14.29,2410.12,96.4,94.18,64.71
R,0.45,24,41.67,-0.63,0.11,"Agnos, Zach",17.52,688642,COL,25,55.56,Split-Finger,FS,42.86,1494.5,81.25,86.06,66.67
R,0.29,19,5.26,-1.32,0.71,"Agnos, Zach",13.87,688642,COL,73.68,20,Sinker,SI,0,2303.37,85.05,93.48,78.57
R,0.04,6,0,0.22,0.01,"Agnos, Zach",4.38,688642,COL,66.67,0,Slider,SL,0,2485.67,93.75,87.23,100
R,0.04,59,37.29,-0.99,0.04,"Bernardino, Brennan",47.97,657514,COL,15.25,38,Curveball,CU,61.54,2650.08,87.23,77.77,77.78
R,0.15,37,48.65,1.11,0.27,"Bernardino, Brennan",30.08,657514,COL,64.86,53.85,Sinker,SI,18.75,2185.84,96.18,90.16,37.5
R,0.46,19,21.05,-0.04,0.45,"Bernardino, Brennan",15.45,657514,COL,47.37,20,Cutter,FC,22.22,2284.26,69.47,85.08,77.78
R,0,6,0,0.82,-0.04,"Bernardino, Brennan",4.88,657514,COL,0,16.67,Changeup,CH,0,1483.67,71.1,79.73,0
R,0,2,0,0.54,0.62,"Bernardino, Brennan",1.63,657514,COL,100,0,4-Seam Fastball,FF,0,2086,75,90.4,100
R,0.65,13,7.69,-0.54,0.83,"Criswell, Jeff",43.33,676105,COL,38.46,25,4-Seam Fastball,FF,14.29,2336.85,75.85,94.28,100
R,0.55,13,23.08,0.25,0.08,"Criswell, Jeff",43.33,676105,COL,61.54,0,Slider,SL,16.67,2455.23,89.05,86.87,75
R,0.06,4,25,-0.9,0.25,"Criswell, Jeff",13.33,676105,COL,50,0,Changeup,CH,50,1968.75,76.6,86.7,100
R,0.54,102,17.65,-0.13,0.97,"Feltner, Ryan",33.33,663372,COL,47.06,14.81,4-Seam Fastball,FF,19.05,2368.02,85.32,95.66,70.83
R,0.77,72,36.11,0.4,0.42,"Feltner, Ryan",23.53,663372,COL,61.11,28.57,Slider,SL,35,2536.75,90.95,89.35,72.73
R,0.33,62,29.03,-0.41,0.47,"Feltner, Ryan",20.26,663372,COL,45.16,23.53,Changeup,CH,43.75,1571,91.87,86.11,85.71
R,0.2,38,26.32,-0.89,0.64,"Feltner, Ryan",12.42,663372,COL,63.16,28.57,Sinker,SI,10,2334.53,87.67,94.87,66.67
R,0.09,18,22.22,0.85,0.05,"Feltner, Ryan",5.88,663372,COL,22.22,42.86,Sweeper,ST,40,2646.22,72.5,83.4,100
R,0,14,28.57,0.59,-0.18,"Feltner, Ryan",4.58,663372,COL,28.57,20,Curveball,CU,50,2627.57,65,79.97,50
R,0.48,90,13.33,0.65,1.01,"Freeland, Kyle",25.28,607536,COL,51.11,18.18,4-Seam Fastball,FF,0,2356.33,80.28,91.93,73.91
R,0.28,90,15.56,-0.11,0.69,"Freeland, Kyle",25.28,607536,COL,57.78,26.32,Cutter,FC,11.54,2313.82,82.47,88.22,80.77
R,0.26,72,36.11,0.04,-0.29,"Freeland, Kyle",20.22,607536,COL,36.11,52.17,Knuckle Curve,KC,42.86,2332.81,93,83.34,69.23
R,0.57,44,54.55,1.11,0.59,"Freeland, Kyle",12.36,607536,COL,54.55,40,Sinker,SI,28.57,2245.77,77.47,91.73,25
R,0.04,34,23.53,-0.72,-0.15,"Freeland, Kyle",9.55,607536,COL,29.41,33.33,Sweeper,ST,14.29,2282.35,79.64,83.11,60
R,0.67,26,23.08,1.03,0.37,"Freeland, Kyle",7.3,607536,COL,61.54,40,Changeup,CH,22.22,1639.31,93.01,87.03,87.5
R,0.26,104,34.62,-0.81,1.2,"Gordon, Tanner",51.49,685299,COL,51.92,32,4-Seam Fastball,FF,29.17,2240.75,84.7,92.91,59.26
R,0.34,50,28,-1.06,0.7,"Gordon, Tanner",24.75,685299,COL,56,63.64,Changeup,CH,16.67,2153.4,77.87,84.6,78.57
R,0.24,30,46.67,0.12,0.46,"Gordon, Tanner",14.85,685299,COL,66.67,20,Slider,SL,28.57,2029.8,88,87.27,60
R,0,18,11.11,0.07,-0.17,"Gordon, Tanner",8.91,685299,COL,22.22,28.57,Curveball,CU,25,2261.67,78.5,81.33,100
R,0.37,65,12.31,1.01,0.28,"Herget, Jimmy",33.85,623474,COL,36.92,21.95,Sweeper,ST,6.9,2917.08,76.17,78.42,83.33
R,0.52,55,36.36,-0.06,0.68,"Herget, Jimmy",28.65,623474,COL,45.45,30,Slider,SL,30.43,2568.15,80.09,86.09,56
R,0.76,37,18.92,-1.28,0.01,"Herget, Jimmy",19.27,623474,COL,37.84,0,Sinker,SI,0,2403.35,90.2,90.16,50
R,0.92,20,10,-0.88,0.1,"Herget, Jimmy",10.42,623474,COL,0,20,Changeup,CH,50,1675.7,100.4,85.26,0
R,0.56,15,0,-0.96,0.66,"Herget, Jimmy",7.81,623474,COL,13.33,38.46,4-Seam Fastball,FF,0,2406.27,80.7,91.35,100
R,0.24,241,25.31,0.1,0.86,"Hughes, Gabriel",58.78,687312,COL,63.9,32.18,4-Seam Fastball,FF,9.77,2214.14,79.94,92.17,68.18
R,0.29,45,22.22,-0.88,0.32,"Hughes, Gabriel",10.98,687312,COL,28.89,25,Changeup,CH,31.58,1386.84,80.83,86.86,84.62
R,0.04,40,17.5,0.56,0.42,"Hughes, Gabriel",9.76,687312,COL,42.5,17.39,Slider,SL,17.65,2248.02,86.31,86.72,76.47
R,0.04,30,16.67,0.56,-0.98,"Hughes, Gabriel",7.32,687312,COL,46.67,31.25,Curveball,CU,22.22,2503.57,75.6,78.02,92.86
R,0.26,27,11.11,-0.97,0.74,"Hughes, Gabriel",6.59,687312,COL,44.44,20,Sinker,SI,7.69,2011.63,79.62,91.98,83.33
R,0.39,27,22.22,0.99,0.51,"Hughes, Gabriel",6.59,687312,COL,44.44,20,Sweeper,ST,25,2227.48,87.52,85.16,75
R,0.37,94,31.91,-1.3,0.52,"Lorenzen, Michael",27.17,547179,COL,63.83,41.18,Sinker,SI,4.17,2280.98,82.83,93.36,56.67
R,0.44,90,20,-1.22,0.75,"Lorenzen, Michael",26.01,547179,COL,28.89,34.38,Changeup,CH,34.78,2210.31,80.85,84.56,92.31
R,0.39,56,14.29,-0.82,1.01,"Lorenzen, Michael",16.18,547179,COL,67.86,22.22,4-Seam Fastball,FF,5.56,2407.93,87.99,94.06,84.21
R,0.28,54,33.33,-0.05,0.58,"Lorenzen, Michael",15.61,547179,COL,48.15,21.43,Cutter,FC,22.22,2520.11,77.71,89.97,46.15
R,0.33,26,15.38,0.98,0.05,"Lorenzen, Michael",7.51,547179,COL,61.54,20,Sweeper,ST,22.22,2627.62,86.09,80.48,100
R,0.51,16,12.5,0.1,-0.84,"Lorenzen, Michael",4.62,547179,COL,25,16.67,Curveball,CU,0,2580.12,104.93,82,100
R,0.2,10,0,0.11,0.06,"Lorenzen, Michael",2.89,547179,COL,20,25,Slider,SL,0,2595,89.45,86.96,100
R,0.4,109,21.1,-0.48,0.88,"Mejia, Juan",64.12,675848,COL,40.37,27.69,4-Seam Fastball,FF,15.56,2474.39,82.92,97.27,61.36
R,0.29,57,26.32,1.16,-0.24,"Mejia, Juan",33.53,675848,COL,43.86,28.12,Sweeper,ST,29.63,2899.56,77.31,84,72
R,0.92,4,0,-1.26,0.64,"Mejia, Juan",2.35,675848,COL,50,0,Sinker,SI,0,2451.5,104.7,95.95,100
R,0.23,58,27.59,0.25,-0.37,"Romano, Jordan",64.44,605447,COL,41.38,23.53,Slider,SL,25,2095.9,84.87,84.01,66.67
R,0.28,32,37.5,-0.31,1.34,"Romano, Jordan",35.56,605447,COL,68.75,20,4-Seam Fastball,FF,33.33,2277.5,83.3,93.84,72.73
R,0.25,62,22.58,-0.39,1.08,"Senzatela, Antonio",54.39,622608,COL,67.74,30,4-Seam Fastball,FF,10.53,2332.48,81.82,97.29,76.19
R,0.35,32,18.75,0.26,0.5,"Senzatela, Antonio",28.07,622608,COL,25,16.67,Cutter,FC,40,2307.94,87.03,91.82,75
R,0.32,10,20,-1.08,0.61,"Senzatela, Antonio",8.77,622608,COL,60,50,Sinker,SI,0,2277.6,68.27,96.14,66.67
R,0,6,0,-0.42,0.77,"Senzatela, Antonio",5.26,622608,COL,0,0,Changeup,CH,0,2340,0,88.5,0
R,0.49,4,50,0.24,-0.3,"Senzatela, Antonio",3.51,622608,COL,0,100,Curveball,CU,50,2493.5,100.9,84.6,0
R,0.31,71,19.72,-0.81,0.39,"Sugano, Tomoyuki",27,608372,COL,30.99,51.02,Split-Finger,FS,25,1620.42,74.46,86.5,86.36
R,0.44,66,30.3,-1.06,0.89,"Sugano, Tomoyuki",25.1,608372,COL,60.61,23.08,Sinker,SI,6.9,2327.41,83.34,92.86,57.5
R,0.49,49,14.29,0.2,0.35,"Sugano, Tomoyuki",18.63,608372,COL,42.86,17.86,Cutter,FC,13.64,2551.24,80.2,88.2,80.95
R,0.56,37,27.03,-0.47,1.3,"Sugano, Tomoyuki",14.07,608372,COL,62.16,28.57,4-Seam Fastball,FF,27.27,2402,94.72,93.07,78.26
R,0.66,19,5.26,0.88,0.03,"Sugano, Tomoyuki",7.22,608372,COL,15.79,6.25,Sweeper,ST,0,2624.21,100.4,83.62,100
R,0.41,13,7.69,0.22,0.15,"Sugano, Tomoyuki",4.94,608372,COL,23.08,20,Slider,SL,0,2600.38,91.05,86.62,66.67
