H,K,R,BB,ER,HR,IP,date,f5_er,game_pk,pitches,stadium,strikes,home_away,game_score,pitcher_id,team_result,opponent_ABQ,opponent_HvL,opponent_HvR,opponent_OBR,opponent_OOR,opponent_OSI,opponent_RCV,opponent_wRC,pitcher_hand,pitcher_name,pitcher_team,batters_faced,opponent_PALS,opponent_team,opponent_wRC_lhh,opponent_wRC_rhh,opponent_ABQ_tier,opponent_OSI_tier
6,5,0,0,0,0,6,2026-07-22,0,824004,86,Angel Stadium,58,away,37.6,690928,W,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Hunter Dobbins,STL,24,21.5,LAA,99.61,94.72,Low,Low
4,4,2,3,2,2,6.1,2026-08-04,2,823517,92,Yankee Stadium,56,away,33.1,690928,L,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Hunter Dobbins,STL,26,85.4,NYY,104.01,104.61,Low,High
4,6,3,3,1,0,5,2026-08-10,3,823018,97,Busch Stadium,57,home,32.9,690928,L,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Hunter Dobbins,STL,22,39.4,PHI,90.02,90.88,Low,Low
0,3,0,0,0,0,1,2026-07-01,6,824985,14,Sutter Health Park,10,away,42.7,676263,L,42.3,38.96,48.13,37.3,39.77,48.1,64.7,101.18,R,Jack Dreyer,LAD,3,19.5,ATH,98.82,101.18,Low,Low
4,9,2,1,2,0,6,2026-03-28,0,823161,83,T-Mobile Park,59,home,38.2,693433,L,50,45.7,42.76,36.8,39.76,42.8,44.4,94.75,R,Bryan Woo,SEA,23,39,CLE,85.58,94.75,Mid,Low
1,6,0,1,0,0,7,2026-04-03,0,824056,87,Angel Stadium,57,away,53.3,693433,W,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Bryan Woo,SEA,23,21.5,LAA,99.61,94.72,Low,Low
5,2,3,2,1,0,5,2026-04-08,3,822915,83,Globe Life Field,56,away,32.5,693433,L,36.6,40.22,36.39,27.1,29.35,36.4,46.9,102.73,R,Bryan Woo,SEA,22,20.3,TEX,113.78,102.73,Low,Low
8,3,3,1,3,0,7,2026-04-14,3,823315,92,Petco Park,61,away,26.9,693433,L,40.5,44,53.23,52.4,48.59,53.2,63.3,97.75,R,Bryan Woo,SEA,29,47.7,SDP,86.5,97.75,Low,Mid
4,6,2,1,2,0,7,2026-04-19,0,823150,85,T-Mobile Park,54,home,40.3,693433,W,36.6,40.22,36.39,27.1,29.35,36.4,46.9,102.73,R,Bryan Woo,SEA,26,20.3,TEX,113.78,102.73,Low,Low
9,1,7,0,7,4,3,2026-04-25,7,823070,53,Busch Stadium,39,away,3.1,693433,W,41,52.04,42.08,40.4,43.98,42.1,44.7,93.84,R,Bryan Woo,SEA,18,34.9,STL,94.52,93.84,Low,Low
7,2,6,0,6,2,6,2026-05-01,4,823146,84,T-Mobile Park,60,home,21.2,693433,L,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Bryan Woo,SEA,25,71.8,KCR,94.81,95.71,Mid,Mid
1,9,0,2,0,0,6,2026-05-06,0,823141,98,T-Mobile Park,66,home,49.2,693433,W,51.3,49.83,58.97,55.8,58.67,59,68.1,104.62,R,Bryan Woo,SEA,21,77.1,ATL,91.48,104.62,Mid,Mid
4,9,2,2,2,0,6,2026-05-12,2,824197,104,Daikin Park,74,away,36.2,693433,W,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Bryan Woo,SEA,24,25.3,HOU,97.68,105.24,Low,Low
3,8,0,2,0,0,6,2026-05-18,0,823137,90,T-Mobile Park,60,home,43.2,693433,W,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Bryan Woo,SEA,22,64,CHW,100.84,104.1,Low,Mid
6,4,4,2,4,0,4.2,2026-05-24,4,824108,91,Kauffman Stadium,58,away,22.6,693433,L,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Bryan Woo,SEA,23,71.8,KCR,94.81,95.71,Mid,Mid
2,9,0,0,0,0,7,2026-05-30,0,823132,86,T-Mobile Park,63,home,52.9,693433,W,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Bryan Woo,SEA,23,31.8,ARI,111.22,86.84,Mid,Low
9,7,5,0,5,1,6.1,2026-06-05,3,824271,90,Comerica Park,61,away,19.1,693433,L,43.2,54.49,49.69,42.5,53.26,49.7,62.5,103.93,R,Bryan Woo,SEA,27,35.5,DET,91.96,103.93,Low,Low
7,4,7,1,7,2,5,2026-06-11,7,824827,82,Oriole Park at Camden Yards,53,away,13.9,693433,L,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Bryan Woo,SEA,23,70.9,BAL,101.83,103.89,Low,Mid
3,9,0,1,0,0,7,2026-06-18,0,823125,89,T-Mobile Park,61,home,47.9,693433,W,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Bryan Woo,SEA,25,70.9,BAL,101.83,103.89,Low,Mid
6,4,5,2,5,0,4,2026-06-24,5,823367,86,PNC Park,57,away,18.8,693433,L,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Bryan Woo,SEA,20,56.1,PIT,92.67,113.86,Low,Mid
4,5,2,1,2,0,6.1,2026-06-30,0,823122,106,T-Mobile Park,71,home,39.1,693433,W,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Bryan Woo,SEA,25,21.5,LAA,99.61,94.72,Low,Low
9,5,4,1,3,1,5,2026-07-07,4,823847,87,loanDepot park,62,away,17.5,693433,L,40.1,44.11,48.64,39.3,44.23,48.6,65.4,103.14,R,Bryan Woo,SEA,25,61,MIA,91.81,103.14,Low,Low
6,7,3,2,2,2,6,2026-07-18,1,823116,98,T-Mobile Park,61,home,28.2,693433,W,35.1,31.6,38.18,17.2,24.43,38.2,64.4,102.16,R,Bryan Woo,SEA,26,22.3,SFG,90.66,102.16,Low,Low
9,5,5,2,5,0,5,2026-07-25,5,822869,95,Globe Life Field,60,away,12.5,693433,L,36.6,40.22,36.39,27.1,29.35,36.4,46.9,102.73,R,Bryan Woo,SEA,25,20.3,TEX,113.78,102.73,Low,Low
5,8,5,2,5,1,5,2026-07-30,5,823921,91,UNIQLO Field at Dodger Stadium,55,away,23.5,693433,L,68.3,73.35,82.75,95.7,99.9,82.8,78.2,116.85,R,Bryan Woo,SEA,22,52.9,LAD,102.33,116.85,High,High
3,5,0,1,0,0,7,2026-08-05,0,823106,91,T-Mobile Park,61,home,46.1,693433,W,43.2,54.49,49.69,42.5,53.26,49.7,62.5,103.93,R,Bryan Woo,SEA,26,35.5,DET,91.96,103.93,Low,Low
3,5,0,1,0,0,5,2026-08-11,0,823512,92,Yankee Stadium,66,away,42.5,693433,L,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Bryan Woo,SEA,18,85.4,NYY,104.01,104.61,Low,High
3,3,0,0,0,0,5,2026-06-21,0,825067,62,Chase Field,42,home,43.9,703615,L,39.7,45.81,47.07,33.8,44.02,47.1,67.6,108.59,R,Jose Cabrera,ARI,18,40.8,MIN,91.91,108.59,Low,Low
7,4,4,2,4,2,5,2026-06-27,3,822960,80,Tropicana Field,49,away,18.5,703615,L,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Jose Cabrera,ARI,23,28.8,TBR,94.03,110.23,High,Mid
6,3,3,3,3,1,3.1,2026-07-03,3,825062,63,Chase Field,33,home,18,703615,L,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Jose Cabrera,ARI,19,66.6,MIL,90.66,110.33,High,High
4,2,4,2,4,0,4.1,2026-07-08,4,823279,74,Petco Park,46,away,27.1,703615,L,40.5,44,53.23,52.4,48.59,53.2,63.3,97.75,R,Jose Cabrera,ARI,21,47.7,SDP,86.5,97.75,Low,Mid
7,7,4,1,4,1,3,2026-04-22,4,822748,74,Nationals Park,53,away,16.1,800311,W,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Didier Fuentes,ATL,18,58.8,WSN,120.73,108.28,Low,High
2,2,1,4,1,0,5,2026-04-06,1,822832,78,Rogers Centre,42,away,37.5,680736,W,54.7,32.11,29.44,7.6,16.34,29.4,36.4,95.37,R,Justin Wrobleski,LAD,21,46.4,TOR,79.82,95.37,Mid,Low
2,2,0,0,0,0,8,2026-04-13,0,823964,90,UNIQLO Field at Dodger Stadium,64,home,55.6,680736,W,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Justin Wrobleski,LAD,25,41,NYM,98.28,92.49,Low,Low
8,3,1,0,1,0,7,2026-04-20,1,824370,97,Coors Field,72,away,32.9,680736,W,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Justin Wrobleski,LAD,29,4.3,COL,80.16,94.74,Low,Low
4,6,0,4,0,0,6,2026-04-26,0,823959,109,UNIQLO Field at Dodger Stadium,62,home,35.6,680736,W,62.9,73.19,69.23,82.6,86.65,69.2,58.4,107.53,R,Justin Wrobleski,LAD,27,60.1,CHC,120.8,107.53,Mid,High
6,0,0,1,0,0,6,2026-05-03,0,823065,83,Busch Stadium,58,away,36.2,680736,W,41,52.04,42.08,40.4,43.98,42.1,44.7,93.84,R,Justin Wrobleski,LAD,24,34.9,STL,94.52,93.84,Low,Low
7,7,7,1,7,2,8.2,2026-05-10,4,823954,100,UNIQLO Field at Dodger Stadium,67,home,23.8,680736,L,51.3,49.83,58.97,55.8,58.67,59,68.1,104.62,R,Justin Wrobleski,LAD,34,77.1,ATL,91.48,104.62,Mid,Mid
7,5,2,1,2,0,6,2026-05-16,0,824038,103,Angel Stadium,67,away,29.2,680736,W,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Justin Wrobleski,LAD,26,21.5,LAA,99.61,94.72,Low,Low
8,4,5,2,5,1,5,2026-05-22,5,823788,100,American Family Field,67,away,14.5,680736,L,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Justin Wrobleski,LAD,24,66.6,MIL,90.66,110.33,High,High
1,9,1,0,1,1,7,2026-05-29,0,823946,88,UNIQLO Field at Dodger Stadium,63,home,52.9,680736,W,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Justin Wrobleski,LAD,23,39.4,PHI,90.02,90.88,Low,Low
6,4,0,0,0,0,6,2026-06-04,0,825076,84,Chase Field,61,away,38.2,680736,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Justin Wrobleski,LAD,24,31.8,ARI,111.22,86.84,Mid,Low
6,1,4,2,4,2,4.2,2026-06-11,4,823371,80,PNC Park,50,away,20.6,680736,W,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Justin Wrobleski,LAD,21,56.1,PIT,92.67,113.86,Low,Mid
3,5,0,0,0,0,6,2026-06-16,0,823939,67,UNIQLO Field at Dodger Stadium,50,home,47.2,680736,W,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Justin Wrobleski,LAD,21,28.8,TBR,94.03,110.23,High,Mid
5,3,2,2,2,1,7,2026-06-23,2,823690,92,Target Field,64,away,34.9,680736,W,39.7,45.81,47.07,33.8,44.02,47.1,67.6,108.59,R,Justin Wrobleski,LAD,28,40.8,MIN,91.91,108.59,Low,Low
7,11,3,0,3,1,7,2026-06-30,1,824984,110,Sutter Health Park,77,away,30.9,680736,W,42.3,38.96,48.13,37.3,39.77,48.1,64.7,101.18,R,Justin Wrobleski,LAD,27,19.5,ATH,98.82,101.18,Low,Low
6,9,1,2,1,0,7,2026-07-07,0,823929,94,UNIQLO Field at Dodger Stadium,73,home,34.3,680736,L,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Justin Wrobleski,LAD,28,4.3,COL,80.16,94.74,Low,Low
5,7,1,1,1,0,6.1,2026-07-21,1,823437,89,Citizens Bank Park,59,away,38.1,680736,W,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Justin Wrobleski,LAD,25,39.4,PHI,90.02,90.88,Low,Low
7,7,5,0,5,4,6,2026-07-28,4,823923,102,UNIQLO Field at Dodger Stadium,70,home,20.6,680736,L,43.3,45.66,49.15,45.2,45.92,49.2,57.9,104.4,R,Justin Wrobleski,LAD,25,22.9,SEA,92.3,104.4,Low,Low
7,4,7,3,7,4,4.1,2026-08-03,7,824647,91,Wrigley Field,61,away,6.7,680736,L,62.9,73.19,69.23,82.6,86.65,69.2,58.4,107.53,R,Justin Wrobleski,LAD,23,60.1,CHC,120.8,107.53,Mid,High
6,3,4,3,3,1,3.1,2026-08-09,4,825050,76,Chase Field,45,away,18,680736,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Justin Wrobleski,LAD,20,31.8,ARI,111.22,86.84,Mid,Low
1,3,0,2,0,0,3.2,2026-07-11,0,823603,64,Citi Field,39,away,42.9,700842,W,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Eduardo Rivera,BOS,14,41,NYM,98.28,92.49,Low,Low
3,3,3,2,3,1,2.1,2026-07-17,3,824737,64,Fenway Park,40,home,26.3,700842,W,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Eduardo Rivera,BOS,12,28.8,TBR,94.03,110.23,High,Mid
3,1,4,2,4,0,0.2,2026-07-22,4,824732,41,Fenway Park,22,home,20.8,700842,L,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Eduardo Rivera,BOS,8,70.9,BAL,101.83,103.89,Low,Mid
8,5,4,0,4,2,3.2,2026-04-14,5,824210,68,Daikin Park,50,home,15.3,676467,W,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Colton Gordon,HOU,19,4.3,COL,80.16,94.74,Low,Low
5,6,5,2,5,1,4,2026-06-05,5,824186,75,Daikin Park,49,away,20.8,678022,L,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Jack Perkins,ATH,19,25.3,HOU,97.68,105.24,Low,Low
5,4,3,3,3,2,4,2026-06-10,3,824996,89,Las Vegas Ballpark,56,home,21.8,678022,W,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Jack Perkins,ATH,20,66.6,MIL,90.66,110.33,High,High
6,6,3,2,3,1,5,2026-06-16,1,824991,85,Sutter Health Park,57,home,24.5,678022,L,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Jack Perkins,ATH,22,56.1,PIT,92.67,113.86,Low,Mid
4,8,4,2,4,1,5,2026-06-21,4,824987,78,Sutter Health Park,48,home,28.5,678022,L,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Jack Perkins,ATH,21,21.5,LAA,99.61,94.72,Low,Low
4,5,2,1,2,0,5,2026-06-27,2,824015,81,Angel Stadium,53,away,34.9,678022,L,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Jack Perkins,ATH,21,21.5,LAA,99.61,94.72,Low,Low
7,8,7,4,7,2,3.2,2026-07-03,7,824982,91,Sutter Health Park,57,home,4.9,678022,L,40.1,44.11,48.64,39.3,44.23,48.6,65.4,103.14,R,Jack Perkins,ATH,23,61,MIA,91.81,103.14,Low,Low
5,4,3,1,3,1,5,2026-07-21,3,825056,87,Chase Field,54,away,29.5,678022,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Jack Perkins,ATH,21,31.8,ARI,111.22,86.84,Mid,Low
1,4,2,3,2,0,5.2,2026-07-27,0,824977,69,Sutter Health Park,41,home,41.7,678022,L,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Jack Perkins,ATH,21,32.7,BOS,114.11,86.76,Low,Low
9,9,6,1,6,3,5.1,2026-08-01,4,824972,91,Sutter Health Park,62,home,10.4,678022,L,43.2,54.49,49.69,42.5,53.26,49.7,62.5,103.93,R,Jack Perkins,ATH,26,35.5,DET,91.96,103.93,Low,Low
5,3,5,3,5,1,3,2026-08-07,9,824727,70,Fenway Park,41,away,16.1,678022,L,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Jack Perkins,ATH,17,32.7,BOS,114.11,86.76,Low,Low
12,2,7,1,6,1,5,2026-08-12,7,824967,97,Sutter Health Park,65,home,2.5,678022,L,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Jack Perkins,ATH,27,28.8,TBR,94.03,110.23,High,Mid
3,3,2,1,2,0,2,2026-04-04,2,824134,35,Kauffman Stadium,23,away,30.4,701656,L,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Logan Henderson,MIL,9,71.8,KCR,94.81,95.71,Mid,Mid
3,8,2,0,2,0,6,2026-05-03,2,822742,76,Nationals Park,56,away,43.2,701656,L,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Logan Henderson,MIL,21,58.8,WSN,120.73,108.28,Low,High
4,5,2,1,2,1,5,2026-05-10,2,823793,74,American Family Field,54,home,34.5,701656,W,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Logan Henderson,MIL,19,85.4,NYY,104.01,104.61,Low,High
6,7,1,1,1,1,5,2026-05-16,1,823706,84,Target Field,60,away,30.5,701656,W,39.7,45.81,47.07,33.8,44.02,47.1,67.6,108.59,R,Logan Henderson,MIL,22,40.8,MIN,91.91,108.59,Low,Low
2,7,0,3,0,0,5,2026-05-22,0,823788,85,American Family Field,57,home,41.5,701656,W,68.3,73.35,82.75,95.7,99.9,82.8,78.2,116.85,R,Logan Henderson,MIL,19,52.9,LAD,102.33,116.85,High,High
3,4,3,1,3,0,5.1,2026-07-09,1,823034,76,Busch Stadium,50,away,36.8,701656,W,41,52.04,42.08,40.4,43.98,42.1,44.7,93.84,R,Logan Henderson,MIL,21,34.9,STL,94.52,93.84,Low,Low
3,4,1,0,1,1,5,2026-07-17,1,823766,73,American Family Field,52,home,41.5,701656,W,40.1,44.11,48.64,39.3,44.23,48.6,65.4,103.14,R,Logan Henderson,MIL,17,61,MIA,91.81,103.14,Low,Low
5,9,2,0,2,2,5,2026-07-22,2,823761,80,American Family Field,58,home,32.5,701656,W,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Logan Henderson,MIL,20,41,NYM,98.28,92.49,Low,Low
2,7,0,2,0,0,5.2,2026-07-28,0,823193,93,Oracle Park,64,away,45.3,701656,W,35.1,31.6,38.18,17.2,24.43,38.2,64.4,102.16,R,Logan Henderson,MIL,21,22.3,SFG,90.66,102.16,Low,Low
4,8,2,1,2,2,6,2026-08-04,2,823756,83,American Family Field,55,home,36.2,701656,W,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Logan Henderson,MIL,23,56.1,PIT,92.67,113.86,Low,Mid
5,7,3,1,3,2,6.1,2026-08-10,1,823265,91,Petco Park,62,away,32.1,701656,L,40.5,44,53.23,52.4,48.59,53.2,63.3,97.75,R,Logan Henderson,MIL,24,47.7,SDP,86.5,97.75,Low,Mid
1,4,0,1,0,0,5,2026-05-21,0,825083,71,Chase Field,49,away,48.5,688642,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Zach Agnos,COL,17,31.8,ARI,111.22,86.84,Mid,Low
3,1,2,3,2,2,3,2026-06-06,2,824351,57,Coors Field,33,home,27.1,688642,L,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Zach Agnos,COL,15,66.6,MIL,90.66,110.33,High,High
2,0,1,1,1,0,1,2026-04-04,1,824622,20,Rate Field,12,away,32.7,689254,L,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Mason Fluharty,TOR,6,64,CHW,100.84,104.1,Low,Mid
1,3,0,0,0,0,1.1,2026-05-16,0,824278,18,Comerica Park,13,away,40.6,689254,W,43.2,54.49,49.69,42.5,53.26,49.7,62.5,103.93,R,Mason Fluharty,TOR,5,35.5,DET,91.96,103.93,Low,Low
1,1,0,1,0,0,1.1,2026-06-04,1,824919,25,Truist Park,14,away,38.6,689254,W,51.3,49.83,58.97,55.8,58.67,59,68.1,104.62,R,Mason Fluharty,TOR,6,77.1,ATL,91.48,104.62,Mid,Mid
2,3,1,1,1,0,3.1,2026-06-24,3,822719,58,Nationals Park,37,home,39,687223,L,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Carson Palmquist,WSN,12,39.4,PHI,90.02,90.88,Low,Low
4,3,4,0,4,0,1,2026-07-04,5,822716,37,Nationals Park,24,home,22.1,687223,L,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Carson Palmquist,WSN,8,56.1,PIT,92.67,113.86,Low,Mid
3,4,1,0,1,1,3,2026-07-10,2,822709,45,Nationals Park,33,home,36.1,687223,L,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Carson Palmquist,WSN,12,85.4,NYY,104.01,104.61,Low,High
4,2,4,1,4,0,1.2,2026-07-21,6,824329,36,Coors Field,22,away,21.9,687223,L,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Carson Palmquist,WSN,11,4.3,COL,80.16,94.74,Low,Low
2,1,2,3,2,0,1.1,2026-07-24,2,822707,41,Nationals Park,23,home,27.6,687223,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Carson Palmquist,WSN,8,31.8,ARI,111.22,86.84,Mid,Low
2,0,1,1,1,0,0.1,2026-08-04,4,823432,16,Citizens Bank Park,7,away,30.9,687223,L,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Carson Palmquist,WSN,4,39.4,PHI,90.02,90.88,Low,Low
4,7,3,2,3,0,6,2026-07-08,3,823928,94,UNIQLO Field at Dodger Stadium,68,away,34.2,687312,L,68.3,73.35,82.75,95.7,99.9,82.8,78.2,116.85,R,Gabriel Hughes,COL,24,52.9,LAD,102.33,116.85,High,High
5,6,2,2,2,0,5.1,2026-07-17,1,824332,82,Coors Field,52,home,31.4,687312,L,32.7,55.84,35.37,40.9,40.4,35.4,31,83.8,R,Gabriel Hughes,COL,21,40,CIN,106.31,83.8,Low,Low
5,5,1,1,1,0,5,2026-07-22,1,824327,88,Coors Field,60,home,34.5,687312,L,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Gabriel Hughes,COL,21,58.8,WSN,120.73,108.28,Low,High
6,2,3,1,3,0,5,2026-07-29,3,823273,76,Petco Park,51,away,26.9,687312,L,40.5,44,53.23,52.4,48.59,53.2,63.3,97.75,R,Gabriel Hughes,COL,22,47.7,SDP,86.5,97.75,Low,Mid
4,7,5,2,5,1,5.1,2026-08-04,5,824321,77,Coors Field,49,home,27.4,687312,L,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Gabriel Hughes,COL,22,28.8,TBR,94.03,110.23,High,Mid
5,3,7,3,7,1,4,2026-08-10,7,825048,88,Chase Field,49,away,14.2,687312,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Gabriel Hughes,COL,22,31.8,ARI,111.22,86.84,Mid,Low
2,2,0,0,0,0,3,2026-05-10,4,822819,38,Rogers Centre,28,home,42.1,693686,L,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Spencer Miles,TOR,11,21.5,LAA,99.61,94.72,Low,Low
5,2,6,3,6,1,3,2026-05-31,6,824832,70,Oriole Park at Camden Yards,47,away,14.1,693686,L,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Spencer Miles,TOR,17,70.9,BAL,101.83,103.89,Low,Mid
7,1,2,0,2,0,4,2026-07-07,3,823203,55,Oracle Park,38,away,25.8,693686,W,35.1,31.6,38.18,17.2,24.43,38.2,64.4,102.16,R,Spencer Miles,TOR,18,22.3,SFG,90.66,102.16,Low,Low
6,4,6,0,6,1,4,2026-07-17,8,822789,60,Rogers Centre,42,home,19.8,693686,L,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Spencer Miles,TOR,18,64,CHW,100.84,104.1,Low,Mid
2,11,1,3,1,1,5,2026-03-26,1,823812,94,American Family Field,57,home,38.5,694819,W,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Jacob Misiorowski,MIL,20,64,CHW,100.84,104.1,Low,Mid
4,7,2,2,2,1,6,2026-04-01,2,823806,94,American Family Field,62,home,34.6,694819,W,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Jacob Misiorowski,MIL,25,28.8,TBR,94.03,110.23,High,Mid
2,10,3,4,3,0,5.1,2026-04-07,0,824780,101,Fenway Park,56,away,33.8,694819,L,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Jacob Misiorowski,MIL,22,32.7,BOS,114.11,86.76,Low,Low
5,5,2,0,2,2,5.1,2026-04-14,1,823802,76,American Family Field,56,home,33.4,694819,L,54.7,32.11,29.44,7.6,16.34,29.4,36.4,95.37,R,Jacob Misiorowski,MIL,21,46.4,TOR,79.82,95.37,Mid,Low
4,9,3,3,1,0,5,2026-04-19,3,823881,97,loanDepot park,61,away,32.9,694819,L,40.1,44.11,48.64,39.3,44.23,48.6,65.4,103.14,R,Jacob Misiorowski,MIL,23,61,MIA,91.81,103.14,Low,Low
6,9,3,1,3,0,6,2026-04-25,2,823799,91,American Family Field,63,home,29,694819,L,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Jacob Misiorowski,MIL,26,56.1,PIT,92.67,113.86,Low,Mid
0,8,0,2,0,0,5.1,2026-05-01,0,822744,85,Nationals Park,58,away,50.4,694819,W,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Jacob Misiorowski,MIL,18,58.8,WSN,120.73,108.28,Low,High
2,11,0,2,0,0,6,2026-05-08,0,823794,95,American Family Field,66,home,46.2,694819,W,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Jacob Misiorowski,MIL,22,85.4,NYY,104.01,104.61,Low,High
4,10,0,0,0,0,7,2026-05-13,0,823791,93,American Family Field,68,home,46.9,694819,L,40.5,44,53.23,52.4,48.59,53.2,63.3,97.75,R,Jacob Misiorowski,MIL,25,47.7,SDP,86.5,97.75,Low,Mid
3,8,0,1,0,0,6,2026-05-19,0,824677,74,Wrigley Field,53,away,45.2,694819,W,62.9,73.19,69.23,82.6,86.65,69.2,58.4,107.53,R,Jacob Misiorowski,MIL,22,60.1,CHC,120.8,107.53,Mid,High
2,12,1,1,1,0,7,2026-05-25,0,823784,96,American Family Field,71,home,48.9,694819,W,41,52.04,42.08,40.4,43.98,42.1,44.7,93.84,R,Jacob Misiorowski,MIL,24,34.9,STL,94.52,93.84,Low,Low
3,8,0,0,0,0,7,2026-05-31,0,824187,88,Daikin Park,54,away,49.3,694819,W,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Jacob Misiorowski,MIL,25,25.3,HOU,97.68,105.24,Low,Low
4,8,1,3,0,0,7,2026-06-06,1,824351,98,Coors Field,62,away,40.3,694819,W,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Jacob Misiorowski,MIL,29,4.3,COL,80.16,94.74,Low,Low
1,15,0,0,0,0,9,2026-06-12,0,823778,95,American Family Field,74,home,61.3,694819,W,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Jacob Misiorowski,MIL,27,39.4,PHI,90.02,90.88,Low,Low
5,7,2,1,2,0,6,2026-06-19,0,824910,91,Truist Park,65,away,35.2,694819,L,51.3,49.83,58.97,55.8,58.67,59,68.1,104.62,R,Jacob Misiorowski,MIL,24,77.1,ATL,91.48,104.62,Mid,Mid
2,8,1,4,1,1,6,2026-06-26,1,823773,107,American Family Field,69,home,39.2,694819,W,62.9,73.19,69.23,82.6,86.65,69.2,58.4,107.53,R,Jacob Misiorowski,MIL,23,60.1,CHC,120.8,107.53,Mid,High
5,10,5,0,1,2,5,2026-07-02,5,823765,82,American Family Field,57,home,34.5,694819,L,32.7,55.84,35.37,40.9,40.4,35.4,31,83.8,R,Jacob Misiorowski,MIL,21,40,CIN,106.31,83.8,Low,Low
