H,K,R,BB,ER,HR,IP,date,f5_er,game_pk,pitches,stadium,strikes,home_away,game_score,pitcher_id,team_result,opponent_ABQ,opponent_HvL,opponent_HvR,opponent_OBR,opponent_OOR,opponent_OSI,opponent_RCV,opponent_wRC,pitcher_hand,pitcher_name,pitcher_team,batters_faced,opponent_PALS,opponent_team,opponent_wRC_lhh,opponent_wRC_rhh,opponent_ABQ_tier,opponent_OSI_tier
4,3,2,1,2,1,7,2026-05-04,2,824120,79,Kauffman Stadium,54,home,39.9,608379,W,48.4,33.02,37.13,24.4,27.79,37.1,43.7,95.78,R,Michael Wacha,KCR,26,35.2,CLE,86.25,95.78,Low,Low
2,6,0,2,0,0,7,2026-05-09,0,824115,89,Kauffman Stadium,54,home,48.3,608379,W,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Michael Wacha,KCR,27,38.9,DET,97.33,99.52,Low,Low
5,5,3,1,3,2,6,2026-05-15,3,823061,87,Busch Stadium,57,away,30.6,608379,L,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Michael Wacha,KCR,23,49.5,STL,100.2,102.01,Mid,Mid
6,8,2,2,1,0,6,2026-05-20,2,824111,105,Kauffman Stadium,69,home,32.2,608379,L,41.4,37.66,23.53,21.8,18.69,23.5,12.8,85.27,R,Michael Wacha,KCR,25,28.3,BOS,108.96,85.27,Low,Low
5,5,2,2,2,1,7,2026-05-25,2,824107,93,Kauffman Stadium,59,home,34.9,608379,L,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Michael Wacha,KCR,27,81.3,NYY,109.64,105.07,Low,Mid
8,5,6,4,6,0,5,2026-05-31,6,822895,82,Globe Life Field,48,away,9.5,608379,L,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Michael Wacha,KCR,26,39.8,TEX,106.18,99.97,Low,Low
8,2,5,0,4,1,5.2,2026-06-05,1,823699,77,Target Field,54,away,22.3,608379,L,38.7,43.08,49.38,33.2,45.63,49.4,75.5,112.24,R,Michael Wacha,KCR,25,45.8,MIN,90.41,112.24,Low,Low
9,2,4,1,4,1,7,2026-06-11,3,824101,102,Kauffman Stadium,67,home,20.9,608379,L,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Michael Wacha,KCR,29,39.8,TEX,106.18,99.97,Low,Low
7,3,3,1,3,0,6,2026-06-16,3,822723,90,Nationals Park,65,away,26.6,608379,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Michael Wacha,KCR,26,67.8,WSN,115.93,102.57,Low,Mid
6,5,1,1,1,0,7,2026-06-22,1,822964,99,Tropicana Field,63,away,36.9,608379,W,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Michael Wacha,KCR,27,28.6,TBR,89.84,112.64,High,Mid
6,7,1,1,1,0,7.2,2026-06-27,0,824581,105,Rate Field,70,away,38.7,608379,L,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Michael Wacha,KCR,29,60.7,CHW,107.53,105.42,Low,Mid
8,7,4,1,4,3,6,2026-07-04,3,824092,105,Kauffman Stadium,68,home,19.2,608379,L,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Michael Wacha,KCR,26,46.1,PHI,83.01,96.62,Low,Low
1,11,1,0,1,1,6,2026-03-27,1,822839,83,Rogers Centre,60,home,50.2,592332,W,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Kevin Gausman,TOR,19,32.8,ATH,105.76,101.86,Low,Low
2,10,0,0,0,0,6,2026-04-01,0,822835,89,Rogers Centre,67,home,50.2,592332,L,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Kevin Gausman,TOR,21,24.7,COL,80.91,99.37,Low,Low
5,5,3,2,2,0,5.1,2026-04-07,3,822831,84,Rogers Centre,53,home,31.4,592332,L,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Kevin Gausman,TOR,24,62,LAD,108.29,120.6,High,High
6,5,3,3,3,1,5,2026-04-14,3,823802,97,American Family Field,62,away,22.5,592332,W,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Kevin Gausman,TOR,24,58.9,MIL,90.64,110.31,High,Mid
7,4,2,1,2,0,6,2026-04-19,1,825100,86,Chase Field,54,away,29.2,592332,W,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Kevin Gausman,TOR,25,28.7,ARI,109.96,80.93,Mid,Low
6,3,2,0,2,1,6.2,2026-04-25,1,822826,91,Rogers Centre,63,home,35,592332,W,48.4,33.02,37.13,24.4,27.79,37.1,43.7,95.78,R,Kevin Gausman,TOR,25,35.2,CLE,86.25,95.78,Low,Low
4,2,4,2,4,2,5.2,2026-04-30,2,823714,94,Target Field,58,away,29.3,592332,L,38.7,43.08,49.38,33.2,45.63,49.4,75.5,112.24,R,Kevin Gausman,TOR,23,45.8,MIN,90.41,112.24,Low,Low
6,3,2,1,2,0,6,2026-05-05,2,822986,96,Tropicana Field,63,away,32.2,592332,L,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Kevin Gausman,TOR,24,28.6,TBR,89.84,112.64,High,Mid
10,5,7,0,6,1,4.2,2026-05-11,7,822818,100,Rogers Centre,71,home,9.6,592332,L,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Kevin Gausman,TOR,24,28.6,TBR,89.84,112.64,High,Mid
4,5,0,0,0,0,6,2026-05-17,0,824279,97,Comerica Park,61,away,44.2,592332,W,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Kevin Gausman,TOR,22,38.9,DET,97.33,99.52,Low,Low
6,8,1,1,1,0,6.2,2026-05-22,1,822816,94,Rogers Centre,65,home,36,592332,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Kevin Gausman,TOR,27,65.2,PIT,89.1,116.53,Low,High
6,5,1,2,1,0,5,2026-05-27,1,822809,95,Rogers Centre,56,home,28.9,592332,W,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Kevin Gausman,TOR,22,48.8,MIA,98.68,104.55,Low,Low
5,8,4,2,4,1,6,2026-06-02,3,824918,96,Truist Park,58,away,28.2,592332,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Kevin Gausman,TOR,25,52.5,ATL,94.66,100.54,Low,Low
5,5,4,0,4,2,5,2026-06-07,4,822807,93,Rogers Centre,58,home,28.5,592332,W,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Kevin Gausman,TOR,20,68,BAL,87.7,107.23,Low,Mid
1,7,1,2,1,1,7,2026-06-13,1,822802,105,Rogers Centre,66,home,48.9,592332,L,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Kevin Gausman,TOR,24,81.3,NYY,109.64,105.07,Low,Mid
7,3,7,4,7,1,2,2026-06-19,7,824663,68,Wrigley Field,35,away,1.4,592332,L,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Kevin Gausman,TOR,17,58.7,CHC,116.95,106.21,Mid,High
10,4,6,2,6,3,6,2026-06-25,6,822797,99,Rogers Centre,67,home,7.2,592332,L,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Kevin Gausman,TOR,28,39.8,TEX,106.18,99.97,Low,Low
5,7,1,2,1,1,6,2026-06-30,1,822793,96,Rogers Centre,65,home,34.2,592332,L,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Kevin Gausman,TOR,25,34.1,NYM,95.76,87.62,Low,Low
4,9,1,1,1,0,7,2026-03-30,0,824214,96,Daikin Park,63,home,42.9,621121,W,41.4,37.66,23.53,21.8,18.69,23.5,12.8,85.27,R,Lance McCullers Jr.,HOU,24,28.3,BOS,108.96,85.27,Low,Low
5,4,3,3,3,0,4,2026-04-05,5,825025,79,Sutter Health Park,45,away,23.8,621121,L,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Lance McCullers Jr.,HOU,18,32.8,ATH,105.76,101.86,Low,Low
5,4,6,2,6,1,4.1,2026-04-11,7,823155,79,T-Mobile Park,46,away,19.7,621121,L,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Lance McCullers Jr.,HOU,19,19.5,SEA,84.27,108.79,Low,Low
5,4,4,3,4,1,5,2026-04-18,4,824206,91,Daikin Park,58,home,22.3,621121,L,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Lance McCullers Jr.,HOU,25,49.5,STL,100.2,102.01,Mid,Mid
6,3,7,4,5,2,5,2026-04-24,5,824204,92,Daikin Park,51,home,15.5,621121,L,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Lance McCullers Jr.,HOU,23,81.3,NYY,109.64,105.07,Low,Mid
2,9,3,4,3,0,6,2026-04-30,3,824850,99,Oriole Park at Camden Yards,57,away,36.2,621121,W,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Lance McCullers Jr.,HOU,24,68,BAL,87.7,107.23,Low,Mid
4,4,6,3,6,1,2.2,2026-05-06,10,824198,70,Daikin Park,39,home,16.2,621121,L,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Lance McCullers Jr.,HOU,15,62,LAD,108.29,120.6,High,High
7,6,2,2,2,2,5.1,2026-05-13,1,824195,90,Daikin Park,51,home,23.4,621121,W,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Lance McCullers Jr.,HOU,24,19.5,SEA,84.27,108.79,Low,Low
0,1,0,0,0,0,1,2026-06-15,3,823046,11,Busch Stadium,7,away,42.7,593974,L,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Wandy Peralta,SDP,3,49.5,STL,100.2,102.01,Mid,Mid
1,0,0,0,0,0,1,2026-06-21,4,822883,11,Globe Life Field,7,away,39.7,593974,L,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Wandy Peralta,SDP,4,39.8,TEX,106.18,99.97,Low,Low
0,2,0,0,0,0,1,2026-06-23,6,823286,13,Petco Park,11,home,42.7,593974,W,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Wandy Peralta,SDP,3,52.5,ATL,94.66,100.54,Low,Low
1,0,0,1,0,0,1,2026-07-04,1,823932,14,UNIQLO Field at Dodger Stadium,7,away,37.7,593974,L,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Wandy Peralta,SDP,4,62,LAD,108.29,120.6,High,High
4,6,2,1,2,0,6,2026-03-28,2,823973,90,UNIQLO Field at Dodger Stadium,57,home,38.2,607192,W,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Tyler Glasnow,LAD,23,28.7,ARI,109.96,80.93,Mid,Low
4,9,2,2,2,0,6,2026-04-04,2,822757,101,Nationals Park,64,away,36.2,607192,W,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Tyler Glasnow,LAD,24,67.8,WSN,115.93,102.57,Low,Mid
5,7,4,1,4,2,6,2026-04-10,4,823968,100,UNIQLO Field at Dodger Stadium,64,home,29.2,607192,W,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Tyler Glasnow,LAD,24,39.8,TEX,106.18,99.97,Low,Low
2,7,1,2,1,0,7,2026-04-17,1,824373,92,Coors Field,59,away,46.9,607192,W,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Tyler Glasnow,LAD,24,24.7,COL,80.91,99.37,Low,Low
1,9,0,1,0,0,8,2026-04-23,0,823233,105,Oracle Park,69,away,56.6,607192,W,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Tyler Glasnow,LAD,25,38.9,SFG,94.93,103.7,Low,Low
3,9,2,6,2,2,5.2,2026-04-29,2,823958,92,UNIQLO Field at Dodger Stadium,56,home,28.3,607192,L,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Tyler Glasnow,LAD,24,48.8,MIA,98.68,104.55,Low,Low
1,2,1,0,1,1,1,2026-05-06,1,824198,19,Daikin Park,10,away,36.7,607192,W,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Tyler Glasnow,LAD,4,43.4,HOU,99.04,103.69,Low,Low
0,0,0,2,0,0,1,2026-05-07,2,823551,24,Yankee Stadium,10,home,38.1,621112,W,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Paul Blackburn,NYY,5,39.8,TEX,106.18,99.97,Low,Low
7,4,3,0,3,1,4.1,2026-03-28,3,823892,93,loanDepot park,58,away,22.5,547179,L,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Michael Lorenzen,COL,22,48.8,MIA,98.68,104.55,Low,Low
12,2,9,2,9,2,3,2026-04-03,10,824377,77,Coors Field,50,home,-11.9,547179,L,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Michael Lorenzen,COL,23,46.1,PHI,83.01,96.62,Low,Low
7,4,1,2,1,0,5.2,2026-04-08,1,824374,100,Coors Field,62,home,28.3,547179,W,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Michael Lorenzen,COL,26,43.4,HOU,99.04,103.69,Low,Low
7,3,7,1,2,1,2.2,2026-04-14,7,824210,71,Daikin Park,50,away,19.2,547179,L,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Michael Lorenzen,COL,18,43.4,HOU,99.04,103.69,Low,Low
7,3,3,1,3,0,5,2026-04-19,3,824371,88,Coors Field,53,home,24.5,547179,W,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Michael Lorenzen,COL,22,62,LAD,108.29,120.6,High,High
7,3,1,0,1,0,7,2026-04-24,1,823638,90,Citi Field,55,away,35.9,547179,W,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Michael Lorenzen,COL,26,34.1,NYM,95.76,87.62,Low,Low
4,5,4,3,4,2,5.1,2026-04-30,3,824524,85,Great American Ball Park,49,away,26.4,547179,L,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Michael Lorenzen,COL,23,41.2,CIN,102.46,83.46,Low,Low
11,2,7,3,7,1,5,2026-05-06,4,824361,87,Coors Field,53,home,-0.5,547179,L,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Michael Lorenzen,COL,26,34.1,NYM,95.76,87.62,Low,Low
5,5,2,2,2,0,5,2026-05-12,2,823385,85,PNC Park,52,away,30.5,547179,L,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Michael Lorenzen,COL,21,65.2,PIT,89.1,116.53,Low,High
9,5,7,3,6,2,4.2,2026-05-17,7,824358,101,Coors Field,59,home,5.6,547179,L,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Michael Lorenzen,COL,26,28.7,ARI,109.96,80.93,Mid,Low
8,5,5,1,5,1,5,2026-05-23,5,825080,94,Chase Field,69,away,16.5,547179,L,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Michael Lorenzen,COL,24,28.7,ARI,109.96,80.93,Mid,Low
5,2,3,2,3,0,3.2,2026-05-29,3,824353,70,Coors Field,41,home,24.9,547179,W,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Michael Lorenzen,COL,18,38.9,SFG,94.93,103.7,Low,Low
10,5,8,2,8,1,3.1,2026-06-03,9,824024,85,Angel Stadium,52,away,-2,547179,L,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Michael Lorenzen,COL,22,25.9,LAA,97.28,95.99,Low,Low
2,7,1,2,1,0,5,2026-06-10,1,824348,84,Coors Field,53,home,41.5,547179,W,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Michael Lorenzen,COL,19,58.7,CHC,116.95,106.21,Mid,High
5,5,1,1,1,1,5,2026-06-15,1,824666,89,Wrigley Field,52,away,32.9,547179,L,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Michael Lorenzen,COL,22,58.7,CHC,116.95,106.21,Mid,High
7,5,4,1,4,1,5.1,2026-06-21,3,824343,90,Coors Field,57,home,22.4,547179,L,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Michael Lorenzen,COL,24,65.2,PIT,89.1,116.53,Low,High
7,1,2,0,2,0,5.2,2026-06-27,1,823689,92,Target Field,63,away,29.7,547179,W,38.7,43.08,49.38,33.2,45.63,49.4,75.5,112.24,R,Michael Lorenzen,COL,25,45.8,MIN,90.41,112.24,Low,Low
4,1,4,6,4,0,4.1,2026-07-02,4,824335,95,Coors Field,46,home,19.7,547179,W,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Michael Lorenzen,COL,23,48.8,MIA,98.68,104.55,Low,Low
8,1,4,1,4,2,3,2026-03-31,4,823322,65,Petco Park,41,home,12.1,608566,L,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,German Marquez,SDP,18,38.9,SFG,94.93,103.7,Low,Low
6,4,0,1,0,0,5,2026-04-06,0,823401,92,PNC Park,56,away,33.5,608566,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,German Marquez,SDP,21,65.2,PIT,89.1,116.53,Low,High
4,5,4,2,4,3,5,2026-04-11,4,823316,86,Petco Park,55,home,26.5,608566,W,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,German Marquez,SDP,20,24.7,COL,80.91,99.37,Low,Low
2,5,0,2,0,0,5.2,2026-04-18,0,824049,88,Angel Stadium,56,away,45.3,608566,W,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,German Marquez,SDP,20,25.9,LAA,97.28,95.99,Low,Low
6,2,4,1,4,1,6,2026-04-25,4,825093,75,Estadio Alfredo Harp Helu,52,away,26.6,608566,W,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,German Marquez,SDP,26,28.7,ARI,109.96,80.93,Mid,Low
5,2,7,5,7,2,5,2026-05-01,7,823309,95,Petco Park,52,home,12.5,608566,L,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,German Marquez,SDP,23,60.7,CHW,107.53,105.42,Low,Mid
2,2,0,1,0,0,2,2026-04-30,2,823471,33,Citizens Bank Park,19,home,37.4,641835,W,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Tim Mayza,PHI,9,38.9,SFG,94.93,103.7,Low,Low
2,2,1,0,1,0,1,2026-06-22,2,822720,24,Nationals Park,17,away,34.7,641835,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Tim Mayza,PHI,6,67.8,WSN,115.93,102.57,Low,Mid
1,1,0,0,0,0,1.1,2026-06-27,0,823609,26,Citi Field,16,away,40.6,641835,L,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Tim Mayza,PHI,5,34.1,NYM,95.76,87.62,Low,Low
2,7,0,2,0,0,4.2,2026-05-20,0,824273,63,Comerica Park,38,home,42.6,623454,L,48.4,33.02,37.13,24.4,27.79,37.1,43.7,95.78,R,Drew Anderson,DET,18,35.2,CLE,86.25,95.78,Low,Low
2,5,1,2,1,0,2.2,2026-06-15,3,824181,59,Daikin Park,34,away,35.2,623454,W,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Drew Anderson,DET,12,43.4,HOU,99.04,103.69,Low,Low
3,1,0,1,0,0,2,2026-04-15,0,824615,36,Rate Field,22,away,34.4,642121,W,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Cole Sulser,TBR,9,60.7,CHW,107.53,105.42,Low,Mid
2,1,1,0,1,0,2,2026-06-27,1,822960,27,Tropicana Field,20,home,37.4,642121,W,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Cole Sulser,TBR,7,28.7,ARI,109.96,80.93,Mid,Low
6,7,6,1,6,1,3.2,2026-03-26,7,824704,63,Wrigley Field,45,home,16.9,571510,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Matthew Boyd,CHC,17,67.8,WSN,115.93,102.57,Low,Mid
2,10,2,2,1,0,5.2,2026-04-01,0,824698,98,Wrigley Field,64,home,43.3,571510,W,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Matthew Boyd,CHC,20,25.9,LAA,97.28,95.99,Low,Low
5,5,2,0,2,0,4.2,2026-04-22,2,824688,84,Wrigley Field,56,home,33.6,571510,W,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Matthew Boyd,CHC,19,46.1,PHI,83.01,96.62,Low,Low
8,4,5,2,5,0,4,2026-04-27,6,823311,91,Petco Park,56,away,12.8,571510,L,40,36.96,45.92,41.5,38.36,45.9,55.2,90.51,R,Matthew Boyd,CHC,22,68.3,SDP,85,90.51,Low,Low
4,5,2,1,2,1,6,2026-05-03,2,824687,94,Wrigley Field,65,home,37.2,571510,W,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Matthew Boyd,CHC,22,28.7,ARI,109.96,80.93,Mid,Low
4,4,0,4,0,0,4.2,2026-06-25,0,823612,76,Citi Field,46,away,32.6,571510,W,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Matthew Boyd,CHC,21,34.1,NYM,95.76,87.62,Low,Low
8,2,3,0,3,2,5,2026-06-30,3,824661,76,Wrigley Field,49,home,20.9,571510,W,40,36.96,45.92,41.5,38.36,45.9,55.2,90.51,R,Matthew Boyd,CHC,24,68.3,SDP,85,90.51,Low,Low
7,4,6,3,6,0,3,2026-03-26,8,823325,69,Petco Park,42,home,9.1,601713,L,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Nick Pivetta,SDP,19,38.9,DET,97.33,99.52,Low,Low
1,8,0,2,0,0,5,2026-04-01,0,823321,82,Petco Park,54,home,46.5,601713,W,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Nick Pivetta,SDP,18,38.9,SFG,94.93,103.7,Low,Low
4,8,2,1,2,0,5,2026-04-07,2,823402,86,PNC Park,60,away,35.5,601713,L,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Nick Pivetta,SDP,20,65.2,PIT,89.1,116.53,Low,High
0,4,0,0,0,0,3,2026-04-12,2,823317,46,Petco Park,28,home,48.1,601713,W,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Nick Pivetta,SDP,9,24.7,COL,80.91,99.37,Low,Low
1,3,3,3,3,0,5,2026-05-17,0,823138,78,T-Mobile Park,44,away,37.9,608337,W,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Lucas Giolito,SDP,20,19.5,SEA,84.27,108.79,Low,Low
4,2,0,5,0,0,5,2026-05-23,0,823300,86,Petco Park,47,home,31.5,608337,W,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Lucas Giolito,SDP,21,32.8,ATH,105.76,101.86,Low,Low
5,1,4,4,4,2,2.2,2026-05-29,5,822732,77,Nationals Park,41,away,14.2,608337,W,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Lucas Giolito,SDP,16,67.8,WSN,115.93,102.57,Low,Mid
6,5,3,1,2,1,4,2026-06-04,3,823457,74,Citizens Bank Park,48,away,25.8,608337,L,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Lucas Giolito,SDP,18,46.1,PHI,83.01,96.62,Low,Low
2,3,2,5,1,0,4,2026-06-09,2,823290,85,Petco Park,43,home,32.8,608337,L,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Lucas Giolito,SDP,20,41.2,CIN,102.46,83.46,Low,Low
3,7,0,2,0,0,6,2026-03-30,0,823159,95,T-Mobile Park,58,home,43.2,622491,W,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Luis Castillo,SEA,21,81.3,NYY,109.64,105.07,Low,Mid
6,4,4,1,3,0,3.2,2026-04-05,6,824053,84,Angel Stadium,53,away,23.3,622491,L,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Luis Castillo,SEA,20,25.9,LAA,97.28,95.99,Low,Low
10,3,7,1,7,1,3.1,2026-04-11,7,823155,91,T-Mobile Park,68,home,2,622491,W,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Luis Castillo,SEA,21,43.4,HOU,99.04,103.69,Low,Low
7,3,4,3,1,0,5.1,2026-04-16,4,823313,98,Petco Park,59,away,25.4,622491,L,40,36.96,45.92,41.5,38.36,45.9,55.2,90.51,R,Luis Castillo,SEA,26,68.3,SDP,85,90.51,Low,Low
5,6,2,2,2,1,5,2026-04-21,2,823148,95,T-Mobile Park,62,home,29.5,622491,L,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Luis Castillo,SEA,21,32.8,ATH,105.76,101.86,Low,Low
7,3,7,2,7,2,5,2026-04-27,7,823719,97,Target Field,62,away,11.9,622491,L,38.7,43.08,49.38,33.2,45.63,49.4,75.5,112.24,R,Luis Castillo,SEA,25,45.8,MIN,90.41,112.24,Low,Low
6,5,4,2,4,0,6,2026-05-03,3,823145,101,T-Mobile Park,62,home,25.6,622491,L,61.8,45.59,52.44,45.9,50.09,52.4,53.2,93.6,R,Luis Castillo,SEA,26,64.3,KCR,89.22,93.6,Mid,Mid
5,6,4,0,4,2,4,2026-05-09,5,824606,84,Rate Field,59,away,25.2,622491,L,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Luis Castillo,SEA,18,60.7,CHW,107.53,105.42,Low,Mid
4,6,3,3,3,1,5.2,2026-05-14,1,824196,108,Daikin Park,65,away,30.3,622491,W,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Luis Castillo,SEA,24,43.4,HOU,99.04,103.69,Low,Low
2,6,0,2,0,0,4,2026-05-25,0,825005,68,Sutter Health Park,42,away,40.8,622491,W,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Luis Castillo,SEA,17,32.8,ATH,105.76,101.86,Low,Low
2,5,1,1,1,1,5.2,2026-06-07,1,824268,100,Comerica Park,70,away,44.3,622491,L,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Luis Castillo,SEA,21,38.9,DET,97.33,99.52,Low,Low
7,4,5,2,2,1,5.2,2026-06-13,5,822725,84,Nationals Park,55,away,25.3,622491,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Luis Castillo,SEA,27,67.8,WSN,115.93,102.57,Low,Mid
4,4,1,1,1,0,6,2026-06-26,1,824423,91,Progressive Field,62,away,40.2,622491,W,48.4,33.02,37.13,24.4,27.79,37.1,43.7,95.78,R,Luis Castillo,SEA,22,35.2,CLE,86.25,95.78,Low,Low
5,4,2,1,2,0,6,2026-07-03,2,823120,101,T-Mobile Park,72,home,35.2,622491,L,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Luis Castillo,SEA,26,49.7,TOR,83.66,95.72,Mid,Low
4,6,1,3,1,0,5,2026-04-06,1,822755,70,Nationals Park,44,home,33.5,641793,W,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Zack Littell,WSN,22,49.5,STL,100.2,102.01,Mid,Mid
6,3,3,0,3,3,5,2026-04-12,3,823804,71,American Family Field,50,away,26.5,641793,W,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Zack Littell,WSN,21,58.9,MIL,90.64,110.31,High,Mid
11,4,8,1,8,2,4,2026-04-17,8,822752,77,Nationals Park,50,home,-2.2,641793,L,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Zack Littell,WSN,23,38.9,SFG,94.93,103.7,Low,Low
7,1,8,2,6,4,6,2026-04-22,8,822748,96,Nationals Park,62,home,15.2,641793,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Zack Littell,WSN,28,52.5,ATL,94.66,100.54,Low,Low
