hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,batting_avg,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
R,0.19,93,37.63,0.49,0.12,Trevor Story,9.07,596115,BOS,39.78,53.57,Sweeper,ST,38,0.23,2595.27,75.59,82.73,54.05
R,0.21,88,25,0.07,0.84,Trevor Story,8.59,596115,BOS,45.45,33.33,Cutter,FC,16.67,0.09,2463.48,82.65,90.15,65
R,0.21,83,31.33,0.5,0.23,Trevor Story,8.1,596115,BOS,22.89,56.25,Changeup,CH,44.23,0.18,1663.19,82.01,86.5,84.21
R,0.25,73,41.1,-0.03,-1.08,Trevor Story,7.12,596115,BOS,32.88,44.9,Curveball,CU,45,0.12,2724.84,75.14,79.55,75
R,0.3,31,45.16,0.61,-1.13,Trevor Story,3.02,596115,BOS,38.71,52.63,Knuckle Curve,KC,42.86,0.33,2536,92.14,79.76,33.33
R,0.22,24,29.17,-0.89,0.19,Trevor Story,2.34,596115,BOS,54.17,63.64,Split-Finger,FS,27.78,0,1274.75,90.01,87.39,84.62
R,0,6,66.67,1.14,-0.47,Trevor Story,0.59,596115,BOS,33.33,100,Slurve,SV,66.67,0,2254,0,83.5,100
R,0.25,2,0,-0.04,1.86,Trevor Story,0.2,596115,BOS,50,0,Eephus,EP,0,0,1409.5,93.8,50.05,100
L,0.01,31,41.94,-0.12,0.22,Tsung-Che Cheng,29.81,691907,BOS,54.84,35.71,Slider,SL,56.25,0,2360.32,61.14,87.11,64.71
L,0.22,28,39.29,-0.12,1.31,Tsung-Che Cheng,26.92,691907,BOS,46.43,26.67,4-Seam Fastball,FF,33.33,0,2344.79,89.44,95.17,61.54
L,0.36,17,0,-0.96,0.48,Tsung-Che Cheng,16.35,691907,BOS,41.18,30,Changeup,CH,0,0.2,1836.06,73.02,86.49,100
L,0.31,12,25,-1.28,0.74,Tsung-Che Cheng,11.54,691907,BOS,66.67,25,Sinker,SI,25,0.17,2311.33,87.57,94.92,87.5
L,0.41,8,50,0.65,-0.97,Tsung-Che Cheng,7.69,691907,BOS,75,0,Knuckle Curve,KC,0,0,2426.75,92.8,86.78,33.33
L,0.19,5,40,-0.38,0.33,Tsung-Che Cheng,4.81,691907,BOS,100,0,Split-Finger,FS,40,0.33,805.2,84.13,80.02,100
L,0.26,3,66.67,0.02,0.99,Tsung-Che Cheng,2.88,691907,BOS,100,0,Cutter,FC,0,1,2369,31.1,88.87,33.33
R,0.36,645,26.98,-0.18,1.34,Willson Contreras,30.77,575929,BOS,49.46,28.83,4-Seam Fastball,FF,25.7,0.26,2322.23,83.74,94.77,71.79
R,0.5,405,23.21,-0.83,0.8,Willson Contreras,19.32,575929,BOS,62.72,27.81,Sinker,SI,9.05,0.4,2203.55,83.06,93.79,70.47
R,0.38,295,36.61,0.23,0.12,Willson Contreras,14.07,575929,BOS,33.9,43.59,Slider,SL,47.3,0.25,2471.72,81.49,86.4,63
R,0.34,251,35.86,0.14,0.36,Willson Contreras,11.98,575929,BOS,41.83,47.95,Changeup,CH,41.67,0.32,1716.49,83.55,85.52,70.48
R,0.22,145,28.97,0.67,0.05,Willson Contreras,6.92,575929,BOS,27.59,33.33,Sweeper,ST,37.5,0.09,2585.46,82.25,82.07,52.5
R,0.26,128,34.38,0.09,0.76,Willson Contreras,6.11,575929,BOS,40.62,31.58,Cutter,FC,42.86,0.2,2404.59,85.26,90.24,61.54
R,0.12,112,29.46,0.36,-0.99,Willson Contreras,5.34,575929,BOS,38.39,24.64,Curveball,CU,25,0.05,2639.67,88.18,79.79,44.19
R,0.36,59,28.81,-0.84,0.3,Willson Contreras,2.81,575929,BOS,37.29,40.54,Split-Finger,FS,40,0.33,1353.54,82.32,86.22,68.18
R,0.59,45,28.89,0.67,-0.9,Willson Contreras,2.15,575929,BOS,20,33.33,Knuckle Curve,KC,40,0.5,2544.04,61.25,82.44,33.33
R,0,5,0,0,0,Willson Contreras,0.24,575929,BOS,0,0,Unknown,UNK,0,0,0,0,0,0
R,0,4,0,1.3,-0.56,Willson Contreras,0.19,575929,BOS,0,0,Slurve,SV,0,0,2351,0,83.3,0
R,1.54,2,50,-0.76,1.25,Willson Contreras,0.1,575929,BOS,100,0,Eephus,EP,0,1,1451,104.2,52.4,50
L,0.32,841,24.85,-0.33,1.31,Wilyer Abreu,37.68,677800,BOS,50.89,24.46,4-Seam Fastball,FF,18.93,0.24,2311.11,81.11,94.51,67.76
L,0.39,357,26.33,0.19,0.63,Wilyer Abreu,15.99,677800,BOS,50.42,31.64,Sinker,SI,13.61,0.35,2178.99,82.14,93.32,62.78
L,0.35,252,26.98,0.05,0.13,Wilyer Abreu,11.29,677800,BOS,49.21,37.5,Slider,SL,29.73,0.27,2441.58,82.5,86.28,80.65
L,0.27,240,25.42,-1.07,0.41,Wilyer Abreu,10.75,677800,BOS,35.83,44.16,Changeup,CH,32.87,0.24,1786.61,84.99,86.28,87.21
L,0.44,158,18.35,0.17,0.75,Wilyer Abreu,7.08,677800,BOS,55.7,38.57,Cutter,FC,7.78,0.38,2412.18,84,90.45,71.59
L,0.37,129,25.58,-0.24,0.03,Wilyer Abreu,5.78,677800,BOS,51.16,23.81,Sweeper,ST,18.03,0.22,2569.46,78.17,81.12,69.7
L,0.36,125,24,0.36,-0.82,Wilyer Abreu,5.6,677800,BOS,46.4,25.37,Curveball,CU,10.2,0.22,2558.26,81.61,79.26,55.17
L,0.25,97,10.31,-0.93,0.25,Wilyer Abreu,4.35,677800,BOS,36.08,37.1,Split-Finger,FS,10.71,0.33,1375.44,83.36,85.47,94.29
L,0.21,28,39.29,0.75,-1.04,Wilyer Abreu,1.25,677800,BOS,25,47.62,Knuckle Curve,KC,45.45,0.4,2553.21,93.4,81.81,14.29
L,0,2,50,-0.92,0.94,Wilyer Abreu,0.09,677800,BOS,50,0,Other,FA,0,0,1746.5,0,62.55,0
L,0,2,0,0,0,Wilyer Abreu,0.09,677800,BOS,0,0,Unknown,UNK,0,0,0,0,0,0
L,0.72,1,0,0.54,2.45,Wilyer Abreu,0.04,677800,BOS,0,100,Eephus,EP,0,0,1314,70,49.2,0
L,0.39,189,24.34,-0.58,1.36,,28.85,681508,BOS,53.97,24.14,4-Seam Fastball,FF,9.88,0.37,2330.98,87.43,95.24,58.82
L,0.24,116,25.86,0.12,0.12,,17.71,681508,BOS,42.24,25.37,Slider,SL,28.57,0.15,2447.13,84.34,85.89,65.31
L,0.12,97,37.11,-0.57,0.5,,14.81,681508,BOS,56.7,19.05,Changeup,CH,30.23,0.11,1745.81,73.07,85.82,63.64
L,0.26,92,25,-0.72,0.59,,14.05,681508,BOS,46.74,34.69,Sinker,SI,13.04,0.36,2203.95,87.04,93.09,67.44
L,0.17,59,23.73,0.15,0.69,,9.01,681508,BOS,59.32,33.33,Cutter,FC,12.9,0,2364.22,85.83,90.32,65.71
L,0.01,50,38,0.32,-0.79,,7.63,681508,BOS,48,15.38,Curveball,CU,27.27,0,2586.24,82.79,80.35,29.17
L,0.4,23,17.39,-0.78,0.38,,3.51,681508,BOS,39.13,28.57,Split-Finger,FS,25,0.22,1461.52,73.38,87.15,88.89
L,0.37,19,42.11,-0.07,0.22,,2.9,681508,BOS,57.89,0,Sweeper,ST,0,0,2537.26,69.6,81.1,27.27
L,0.32,10,20,0.46,-0.91,,1.53,681508,BOS,50,20,Knuckle Curve,KC,0,0.5,2577.8,96.95,84.66,60
R,0.32,582,21.31,-0.22,1.31,Alex Bregman,23.31,608324,CHC,51.89,21.43,4-Seam Fastball,FF,7.95,0.28,2301.37,85.41,94.77,67.55
R,0.37,541,27.91,-0.64,0.68,Alex Bregman,21.67,608324,CHC,60.44,20.56,Sinker,SI,4.62,0.29,2191.81,83.98,94.54,59.33
R,0.3,463,33.91,0.21,0.11,Alex Bregman,18.54,608324,CHC,48.81,23.63,Slider,SL,29.12,0.13,2423.11,80.47,86.71,55.75
R,0.31,252,34.92,0.58,0.09,Alex Bregman,10.09,608324,CHC,48.02,19.85,Sweeper,ST,29.76,0.18,2513.49,82.46,83.29,47.93
R,0.35,209,18.18,0.23,0.3,Alex Bregman,8.37,608324,CHC,40.67,22.58,Changeup,CH,20.43,0.23,1813.78,83.14,86.14,76.47
R,0.44,173,26.01,0.1,0.64,Alex Bregman,6.93,608324,CHC,46.82,23.91,Cutter,FC,14.49,0.4,2349.8,81.39,89.09,58.02
R,0.11,162,25.93,0.31,-0.81,Alex Bregman,6.49,608324,CHC,37.04,19.61,Curveball,CU,29.41,0.12,2659.06,76.11,79.98,51.67
R,0.02,46,23.91,0.63,-0.91,Alex Bregman,1.84,608324,CHC,50,8.7,Knuckle Curve,KC,0,0,2456.37,77.84,81.81,52.17
R,0.47,26,34.62,-0.61,-0.05,Alex Bregman,1.04,608324,CHC,42.31,6.67,Split-Finger,FS,16.67,0.25,1327.58,90.94,88.77,45.45
R,0,14,71.43,-0.91,-0.38,Alex Bregman,0.56,608324,CHC,71.43,0,Slurve,SV,0,0,2298.29,0,83.01,0
R,0,14,0,0,0,Alex Bregman,0.56,608324,CHC,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.21,7,42.86,-0.28,-0.14,Alex Bregman,0.28,608324,CHC,57.14,0,Knuckleball,KN,50,1,298.29,96.6,79.67,50
R,0,4,0,-0.84,1.19,Alex Bregman,0.16,608324,CHC,50,0,Other,FA,0,0,1828,88.1,74.75,100
R,0.18,2,0,-0.31,1.52,Alex Bregman,0.08,608324,CHC,100,0,Eephus,EP,0,0,1203,89,47.2,100
R,0,2,100,-0.56,0.45,Alex Bregman,0.08,608324,CHC,100,0,Forkball,FO,100,0,1118,0,84.2,100
R,0.33,445,22.7,0.02,1.29,Carson Kelly,31.65,608348,CHC,48.76,19.3,4-Seam Fastball,FF,10.87,0.3,2294.89,83.16,94.52,64.52
R,0.35,262,24.81,-0.58,0.55,Carson Kelly,18.63,608348,CHC,54.2,25.83,Sinker,SI,6.9,0.33,2182.67,82.04,94.17,59.86
R,0.29,258,29.84,0.24,0.16,Carson Kelly,18.35,608348,CHC,44.57,33.57,Slider,SL,32.03,0.23,2491.9,82.43,87.26,69.57
R,0.28,123,22.76,0.69,0.3,Carson Kelly,8.75,608348,CHC,45.53,35.82,Changeup,CH,28.17,0.38,1913.54,81.17,85.74,83.93
R,0.25,116,23.28,0.52,0.12,Carson Kelly,8.25,608348,CHC,44.83,31.25,Sweeper,ST,27.87,0.26,2562.23,82.23,82.12,78.85
R,0.56,79,21.52,0.08,0.67,Carson Kelly,5.62,608348,CHC,53.16,8.11,Cutter,FC,10,0.46,2374.68,80.64,90.04,64.29
R,0.26,50,22,0.11,-0.92,Carson Kelly,3.56,608348,CHC,44,39.29,Curveball,CU,18.52,0,2855.57,78.5,79.52,72.73
R,0.12,24,41.67,-0.5,0.41,Carson Kelly,1.71,608348,CHC,25,38.89,Split-Finger,FS,66.67,0,1489.33,101.2,84.87,33.33
R,0.02,22,27.27,-1.07,-0.41,Carson Kelly,1.56,608348,CHC,36.36,71.43,Slurve,SV,25,0,2303,83.08,82.8,75
R,0,14,14.29,0.32,-0.69,Carson Kelly,1,608348,CHC,7.14,15.38,Knuckle Curve,KC,66.67,0,2389.07,49.5,82.92,100
R,0.7,8,0,-0.26,1.46,Carson Kelly,0.57,608348,CHC,0,0,Eephus,EP,0,0,1096.25,0,44,0
R,0,4,50,-1.04,-0.06,Carson Kelly,0.28,608348,CHC,0,50,Forkball,FO,100,0,1039,0,83.2,0
R,0,1,0,0,0,Carson Kelly,0.07,608348,CHC,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.38,465,27.96,-0.15,1.34,Dansby Swanson,22.79,621020,CHC,53.12,27.98,4-Seam Fastball,FF,23.87,0.3,2314.37,87.11,94.78,73.68
R,0.21,407,30.22,0.2,0.07,Dansby Swanson,19.95,621020,CHC,45.45,24.77,Slider,SL,32.96,0.1,2442.3,80.11,86.37,67.03
R,0.36,372,24.73,-0.55,0.65,Dansby Swanson,18.24,621020,CHC,52.15,29.21,Sinker,SI,19.66,0.25,2171.21,86.54,93.99,64.95
R,0.3,224,29.91,0.2,0.3,Dansby Swanson,10.98,621020,CHC,46.88,26.05,Changeup,CH,40.71,0.15,1772.38,84.18,85.84,78.1
R,0.31,218,23.85,0.59,0.13,Dansby Swanson,10.69,621020,CHC,36.24,23.74,Sweeper,ST,22.22,0.24,2521.3,78.92,82.43,60.76
R,0.07,122,29.51,0.08,-0.71,Dansby Swanson,5.98,621020,CHC,35.25,29.11,Curveball,CU,35.29,0.08,2633.83,79.6,80.51,65.12
R,0.39,117,33.33,0.12,0.6,Dansby Swanson,5.74,621020,CHC,41.88,27.94,Cutter,FC,40.38,0.4,2430.06,86.33,89.31,67.35
R,0.17,37,16.22,0.8,-0.7,Dansby Swanson,1.81,621020,CHC,29.73,15.38,Knuckle Curve,KC,36.36,0,2515.89,86.72,82.71,63.64
R,0.47,36,13.89,-0.51,0.25,Dansby Swanson,1.76,621020,CHC,16.67,23.33,Split-Finger,FS,20,0,1170.08,79.08,87.25,50
R,0.07,22,18.18,-0.57,-0.61,Dansby Swanson,1.08,621020,CHC,45.45,16.67,Slurve,SV,0,0,2313.91,63.17,82.29,60
R,0.1,10,20,-0.22,1.6,Dansby Swanson,0.49,621020,CHC,40,66.67,Eephus,EP,25,0.33,996.6,87.63,40.94,100
R,0,4,0,-0.9,0.26,Dansby Swanson,0.2,621020,CHC,0,0,Forkball,FO,0,0,940,0,82.02,0
R,0.04,4,0,-0.84,1.17,Dansby Swanson,0.2,621020,CHC,50,0,Other,FA,0,0,1694.5,91.4,72,100
R,0,1,0,0.38,-0.83,Dansby Swanson,0.05,621020,CHC,0,0,Slow Curve,CS,0,0,2288,0,75.8,0
R,0.7,1,0,0,0,Dansby Swanson,0.05,621020,CHC,0,0,Unknown,UNK,0,0,0,0,0,0
S,0.3,796,28.02,-0.32,1.29,Ian Happ,32.52,664023,CHC,50.38,16.96,4-Seam Fastball,FF,26.69,0.19,2307.53,83.23,94.99,68.33
S,0.22,458,34.5,-0.29,0.26,Ian Happ,18.71,664023,CHC,41.05,29.63,Changeup,CH,41.03,0.11,1774.95,77.66,86.71,61.17
S,0.37,250,22.4,-0.22,0.4,Ian Happ,10.21,664023,CHC,54,12.17,Sinker,SI,6.8,0.27,2172.3,85.68,93.98,65.93
S,0.38,247,30.77,0.18,0.03,Ian Happ,10.09,664023,CHC,48.99,34.92,Slider,SL,33.08,0.31,2433.21,82.79,86.29,71.07
S,0.51,189,25.4,0.1,0.68,Ian Happ,7.72,664023,CHC,56.08,21.69,Cutter,FC,20,0.37,2420.54,85.08,90.3,67.92
S,0.29,159,39.62,0.33,-0.89,Ian Happ,6.5,664023,CHC,43.4,35.56,Curveball,CU,44.12,0.11,2663.66,79.7,80.91,52.17
S,0.28,116,18.97,-0.83,0.21,Ian Happ,4.74,664023,CHC,40.52,26.09,Split-Finger,FS,15.69,0.36,1402.92,77.71,86.33,70.21
S,0.36,111,35.14,0.74,0.09,Ian Happ,4.53,664023,CHC,54.05,35.29,Sweeper,ST,34.43,0.23,2537.8,86.62,83.33,71.67
S,0.41,60,35,0.72,-0.85,Ian Happ,2.45,664023,CHC,33.33,25,Knuckle Curve,KC,63.16,0.14,2465.85,84.17,82.13,45
S,0,20,60,-0.96,-0.36,Ian Happ,0.82,664023,CHC,40,50,Slurve,SV,66.67,0,2333,63.2,82.19,75
S,0.12,20,0,0,0,Ian Happ,0.82,664023,CHC,0,10,Unknown,UNK,0,0,0,78.1,0,0
S,0,10,20,-0.78,0.08,Ian Happ,0.41,664023,CHC,20,0,Forkball,FO,100,0,1118.6,0,82.36,100
S,0,6,33.33,-0.37,-0.26,Ian Happ,0.25,664023,CHC,33.33,50,Knuckleball,KN,33.33,0,298.67,77.85,81.95,50
S,0.03,4,0,0.63,-0.65,Ian Happ,0.16,664023,CHC,25,0,Slow Curve,CS,0,0,2382.5,95,74.5,100
S,0.73,2,0,0.04,1.78,Ian Happ,0.08,664023,CHC,0,0,Eephus,EP,0,0,1086,0,41,0
R,0,8,0,-0.42,1.48,Justin Dean,19.51,681909,CHC,50,100,4-Seam Fastball,FF,0,0,2425.75,82.2,97.9,100
R,0.45,8,0,-0.25,1.46,Justin Dean,19.51,681909,CHC,0,75,Eephus,EP,0,0,1104,65.1,43.35,0
R,0,8,0,-0.61,0.74,Justin Dean,19.51,681909,CHC,0,0,Other,FA,0,0,1704.25,0,68.08,0
R,0.37,7,42.86,-0.28,-0.69,Justin Dean,17.07,681909,CHC,71.43,0,Sinker,SI,50,1,2026,98.7,85.63,80
R,0,4,0,0.98,0.94,Justin Dean,9.76,681909,CHC,100,0,Slider,SL,0,0,2524.5,57.15,73.8,100
R,0.61,4,50,0.81,-0.04,Justin Dean,9.76,681909,CHC,75,100,Sweeper,ST,50,0.67,2771.75,89.8,83.38,100
R,0,2,100,0.34,-0.03,Justin Dean,4.88,681909,CHC,0,100,Knuckle Curve,KC,100,0,2829,0,89.2,0
R,0.2,40,52.5,0.6,1.28,Kevin Alcántara,37.74,682634,CHC,60,43.75,4-Seam Fastball,FF,36.84,0.2,2142.05,84.41,94.79,50
R,0.23,17,17.65,-0.53,-1.19,Kevin Alcántara,16.04,682634,CHC,23.53,0,Curveball,CU,50,0,2871.82,0,81.76,50
R,0.03,17,35.29,-0.33,0.08,Kevin Alcántara,16.04,682634,CHC,35.29,27.27,Slider,SL,57.14,0,2578.53,94.6,84.42,66.67
R,0.51,10,20,1.2,0.3,Kevin Alcántara,9.43,682634,CHC,50,60,Changeup,CH,0,0.5,1692.2,92.03,86.14,60
R,0,7,57.14,-0.97,0.58,Kevin Alcántara,6.6,682634,CHC,71.43,100,Sinker,SI,0,0,2191.86,75.6,94.96,20
R,0,7,42.86,-0.63,0.29,Kevin Alcántara,6.6,682634,CHC,42.86,0,Sweeper,ST,0,0,2324,0,80.76,0
R,0,6,33.33,-1.01,1.04,Kevin Alcántara,5.66,682634,CHC,33.33,0,Other,FA,0,0,1823.33,0,74.23,0
R,0.9,2,0,-0.02,1.67,Kevin Alcántara,1.89,682634,CHC,0,100,Eephus,EP,0,1,1119,88.4,42.5,0
R,0.35,267,27.34,0.06,1.32,Matt Shaw,26.38,807713,CHC,50.94,48.09,4-Seam Fastball,FF,21.29,0.35,2296.85,82.99,95.02,67.65
R,0.28,212,32.08,-0.15,0.53,Matt Shaw,20.95,807713,CHC,57.55,27.78,Sinker,SI,11.24,0.26,2141.77,81.89,94.16,52.46
R,0.4,170,30,0.04,0.1,Matt Shaw,16.8,807713,CHC,50.59,33.33,Slider,SL,16.67,0.27,2411.84,74.33,85.66,58.14
R,0.31,106,18.87,0.22,0.1,Matt Shaw,10.47,807713,CHC,48.11,20,Sweeper,ST,2.22,0.17,2530.38,78.6,82.02,66.67
R,0.23,100,26,0.46,0.17,Matt Shaw,9.88,807713,CHC,31,47.83,Changeup,CH,27.27,0.32,1824.9,70.78,85,70.97
R,0.39,50,14,-0.05,0.62,Matt Shaw,4.94,807713,CHC,38,16.13,Cutter,FC,15,0,2381.47,81.7,89.39,78.95
R,0.22,49,26.53,-0.03,-0.76,Matt Shaw,4.84,807713,CHC,30.61,23.53,Curveball,CU,20,0,2559.33,88.67,79.88,13.33
R,0,21,33.33,0.58,-0.75,Matt Shaw,2.08,807713,CHC,38.1,15.38,Knuckle Curve,KC,66.67,0,2339.57,87.6,84.4,12.5
R,0.1,16,25,-0.85,-0.44,Matt Shaw,1.58,807713,CHC,25,33.33,Slurve,SV,0,0,2425.75,74.35,84.42,0
R,0.12,14,14.29,0.32,0.49,Matt Shaw,1.38,807713,CHC,28.57,40,Split-Finger,FS,0,0,1506.29,80.35,86.43,100
R,0.37,4,50,-0.8,0.29,Matt Shaw,0.4,807713,CHC,0,50,Forkball,FO,100,0,1036,0,82.55,0
R,0.06,2,0,-0.39,1.26,Matt Shaw,0.2,807713,CHC,0,100,Eephus,EP,0,0,1026,71.5,43.4,0
R,0,1,0,-0.34,-0.84,Matt Shaw,0.1,807713,CHC,0,0,Knuckleball,KN,0,0,261,0,82.2,0
L,0.34,698,24.93,-0.25,1.26,Michael Busch,28.16,683737,CHC,54.58,25.55,4-Seam Fastball,FF,14.07,0.2,2312.37,85.14,94.59,64.57
L,0.47,410,30.49,0.16,0.55,Michael Busch,16.54,683737,CHC,49.27,25,Sinker,SI,15.48,0.25,2174.25,81,93.97,50.99
L,0.29,360,30,0.08,0.11,Michael Busch,14.52,683737,CHC,39.44,19.72,Slider,SL,43.08,0.3,2448.05,78.78,86.66,61.27
L,0.2,250,28.4,-1.01,0.25,Michael Busch,10.08,683737,CHC,34.4,30.49,Changeup,CH,43.7,0.12,1795.8,77.68,87.28,80.23
L,0.44,231,19.48,0.1,0.67,Michael Busch,9.32,683737,CHC,45.89,30.4,Cutter,FC,8.11,0.26,2403.83,84.71,90.3,68.87
L,0.4,219,25.11,0.14,0.09,Michael Busch,8.83,683737,CHC,38.81,15.67,Sweeper,ST,37.14,0.26,2566.93,76.85,82.52,57.65
L,0.3,149,38.26,0.45,-0.74,Michael Busch,6.01,683737,CHC,46.98,13.92,Curveball,CU,45.45,0.22,2625.68,85.21,81.13,47.14
L,0.28,69,27.54,-0.94,0.16,Michael Busch,2.78,683737,CHC,28.99,30.61,Split-Finger,FS,48.15,0.15,1524.75,75.53,87.17,60
L,0.57,46,15.22,0.74,-0.92,Michael Busch,1.86,683737,CHC,32.61,9.68,Knuckle Curve,KC,21.43,0.44,2478.59,84.48,81.2,73.33
L,0.18,16,25,-0.47,-0.36,Michael Busch,0.65,683737,CHC,50,0,Slurve,SV,0,0,2408.62,92.4,83.34,50
L,0,10,10,0,0,Michael Busch,0.4,683737,CHC,0,0,Unknown,UNK,0,0,0,0,0,0
L,0.67,6,0,-0.36,1.59,Michael Busch,0.24,683737,CHC,66.67,100,Eephus,EP,0,0.67,1127.33,79.67,44.9,100
L,0.23,6,0,-1.02,0.82,Michael Busch,0.24,683737,CHC,66.67,0,Other,FA,0,1,1797.67,68.2,72.47,100
L,0.7,5,0,-0.76,-0.03,Michael Busch,0.2,683737,CHC,0,0,Forkball,FO,0,0,1117.8,0,85,0
L,0.58,2,0,-0.13,-0.56,Michael Busch,0.08,683737,CHC,50,0,Knuckleball,KN,0,0,317,99.2,80.8,100
L,0,2,50,0.45,-0.71,Michael Busch,0.08,683737,CHC,50,0,Slow Curve,CS,100,0,2388.5,0,74.75,100
L,0.31,329,24.62,-0.63,1.26,Michael Conforto,34.96,624424,CHC,51.98,23.42,4-Seam Fastball,FF,19.08,0.23,2317.58,87.7,95.35,67.25
L,0.27,136,27.94,-1.14,0.21,Michael Conforto,14.45,624424,CHC,33.09,40.66,Changeup,CH,36.23,0.13,1765.14,79.94,87.36,71.11
L,0.46,95,32.63,0.22,0.09,Michael Conforto,10.1,624424,CHC,49.47,29.17,Slider,SL,20.51,0.38,2444.77,84.59,86.62,53.19
L,0.57,94,25.53,-0.96,0.54,Michael Conforto,9.99,624424,CHC,47.87,24.49,Sinker,SI,18.6,0.54,2184.08,88.79,94.2,68.89
L,0.55,85,21.18,0.16,0.64,Michael Conforto,9.03,624424,CHC,49.41,13.95,Cutter,FC,15.79,0.29,2436.37,81.98,90.32,76.19
L,0.28,74,35.14,1.11,0.09,Michael Conforto,7.86,624424,CHC,39.19,17.78,Sweeper,ST,42.86,0,2629.3,83.25,82.84,44.83
L,0.27,63,41.27,0.78,-0.75,Michael Conforto,6.7,624424,CHC,39.68,23.68,Curveball,CU,42.11,0,2676.39,72.45,80.75,40
L,0.44,26,50,-0.97,0.2,Michael Conforto,2.76,624424,CHC,57.69,45.45,Split-Finger,FS,61.11,0,1675.38,93.7,87.22,86.67
L,0,13,30.77,1.07,-0.95,Michael Conforto,1.38,624424,CHC,7.69,25,Knuckle Curve,KC,100,0,2586.31,0,79.94,0
L,0,12,50,0.64,-0.53,Michael Conforto,1.28,624424,CHC,50,0,Slurve,SV,0,0,2467.67,0,82.4,0
L,0.13,8,25,-0.34,1.4,Michael Conforto,0.85,624424,CHC,50,0,Eephus,EP,0,0.5,1145.25,77.3,45.25,100
L,0,4,0,0,0,Michael Conforto,0.43,624424,CHC,0,0,Unknown,UNK,0,0,0,0,0,0
L,0.07,2,0,-0.18,-0.4,Michael Conforto,0.21,624424,CHC,50,0,Knuckleball,KN,0,0,781.5,84.1,78.85,100
R,0.32,260,24.62,-0.2,1.35,Miguel Amaya,26.08,665804,CHC,51.15,36.22,4-Seam Fastball,FF,11.54,0.33,2309.54,83.84,94.84,63.16
R,0.34,187,22.99,0.18,0.15,Miguel Amaya,18.76,665804,CHC,37.97,30.17,Slider,SL,29.07,0.26,2391.97,78.14,86.1,71.83
R,0.42,185,28.11,-0.53,0.51,Miguel Amaya,18.56,665804,CHC,45.95,34,Sinker,SI,12.66,0.24,2214.18,81.96,93.91,52.94
R,0.18,113,32.74,0.48,0.28,Miguel Amaya,11.33,665804,CHC,38.94,40.58,Changeup,CH,43.94,0.19,1801.84,82.63,84.97,86.36
R,0.1,99,19.19,0.71,0.17,Miguel Amaya,9.93,665804,CHC,29.29,21.43,Sweeper,ST,30.56,0.22,2580.42,70.38,83.64,72.41
R,0.31,60,13.33,0.09,0.69,Miguel Amaya,6.02,665804,CHC,45,12.12,Cutter,FC,4.55,0,2388.17,72.94,89.36,66.67
R,0.02,40,42.5,-0.11,-0.74,Miguel Amaya,4.01,665804,CHC,35,15.38,Curveball,CU,28.57,0,2600.6,84.2,80.04,21.43
R,0.06,22,27.27,0.84,-0.77,Miguel Amaya,2.21,665804,CHC,36.36,28.57,Knuckle Curve,KC,25,0,2389.59,75.87,81.66,50
R,0.7,14,14.29,0.36,0.07,Miguel Amaya,1.4,665804,CHC,14.29,25,Split-Finger,FS,40,0,971.57,67.9,86.28,100
R,0,6,33.33,-0.04,1.79,Miguel Amaya,0.6,665804,CHC,33.33,50,Eephus,EP,0,0,974.33,59.6,40.13,0
R,0,6,33.33,-0.26,-0.16,Miguel Amaya,0.6,665804,CHC,33.33,0,Slurve,SV,0,0,2212,0,83.07,0
R,0.12,3,33.33,-0.09,-0.48,Miguel Amaya,0.3,665804,CHC,66.67,0,Knuckleball,KN,0,0,313.67,89.5,80.57,50
R,0.04,2,0,-1.07,1.21,Miguel Amaya,0.2,665804,CHC,100,0,Other,FA,0,1,1769,79,70.4,100
R,0.34,631,20.6,-0.22,1.32,Nico Hoerner,28.27,663538,CHC,52.93,29.63,4-Seam Fastball,FF,5.36,0.19,2314.5,81.98,94.76,68.56
R,0.32,510,24.71,-0.69,0.59,Nico Hoerner,22.85,663538,CHC,54.51,26.72,Sinker,SI,1.87,0.25,2194.2,81.97,94.55,54.68
R,0.29,337,28.49,0.18,0.12,Nico Hoerner,15.1,663538,CHC,43.92,33.86,Slider,SL,17.61,0.24,2440,80.31,86.3,52.7
R,0.21,200,21,0.15,0.27,Nico Hoerner,8.96,663538,CHC,37,46.83,Changeup,CH,18.75,0.07,1779.39,78.76,86.11,71.62
R,0.37,176,27.27,0.13,0.67,Nico Hoerner,7.89,663538,CHC,48.3,20.88,Cutter,FC,16.42,0.32,2406.91,81.49,89.87,56.47
R,0.4,165,16.36,0.66,0.15,Nico Hoerner,7.39,663538,CHC,42.42,12.63,Sweeper,ST,1.89,0.58,2554.76,78.46,83.39,58.57
R,0.31,102,28.43,0.32,-0.83,Nico Hoerner,4.57,663538,CHC,58.82,19.05,Curveball,CU,5,0.18,2660.81,82.54,80.25,53.33
R,0.36,44,40.91,0.74,-0.88,Nico Hoerner,1.97,663538,CHC,54.55,35,Knuckle Curve,KC,23.53,0.25,2436.41,76.73,81.72,41.67
