team_abbr,pitch_name,pitch_type,pitches,pitch_pct,avg_release_speed,avg_spin_rate,avg_pfx_x,avg_pfx_z,whiff_rate,csw_rate,zone_rate,chase_rate,in_zone_swing_rate,avg_launch_speed,xwoba,batting_avg
COL,Curveball,CU,287,11.699959233591521,80.12822299651567,2557.4216027874563,-0.24505226480836237,-0.730418118466899,28.333333333333332,29.268292682926827,42.508710801393725,32.121212121212125,54.91803278688525,78.34102564102565,0.2912793974358974,0.27941176470588236
COL,Slider,SL,283,11.536893599673869,86.64240282685512,2455.2226148409895,0.059399293286219075,0.05385159010600707,34.437086092715234,30.3886925795053,38.16254416961131,40.57142857142857,74.07407407407408,79.68924731182796,0.24315721333333334,0.14925373134328357
COL,Cutter,FC,269,10.966163880962087,88.48587360594796,2341.198501872659,0.0009665427509293672,0.4552416356877323,22.085889570552148,26.765799256505574,54.646840148698885,41.80327868852459,76.19047619047619,82.26666666666667,0.4227051388888889,0.30158730158730157
COL,Sinker,SI,174,7.093355075417855,92.6471264367816,2197.609195402299,0.07166666666666667,0.540632183908046,15.789473684210526,24.71264367816092,48.275862068965516,25.555555555555554,63.095238095238095,85.4875,0.4364053725490196,0.2564102564102564
COL,Sweeper,ST,149,6.074194863432532,82.76778523489932,2542.691275167785,0.6004697986577181,0.09818791946308725,30.0,26.174496644295303,44.966442953020135,32.926829268292686,79.1044776119403,81.51489361702127,0.30636599999999997,0.20588235294117646
COL,Split-Finger,FS,81,3.3020790868324505,88.27283950617284,1153.7777777777778,-0.458641975308642,0.14765432098765433,30.0,22.22222222222222,29.629629629629626,36.84210526315789,79.16666666666666,78.9304347826087,0.22736363636363635,0.2727272727272727
COL,Knuckle Curve,KC,70,2.8536485935589075,87.09142857142857,2230.885714285714,0.3034285714285714,-0.7397142857142858,33.33333333333333,34.285714285714285,51.42857142857142,58.82352941176471,61.111111111111114,71.33636363636364,0.2582857142857143,0.14285714285714285
COL,Eephus,EP,15,0.6114961271911945,43.65333333333333,1060.0666666666666,0.13466666666666666,1.1293333333333335,0.0,6.666666666666667,33.33333333333333,30.0,100.0,88.775,0.45765600000000006,0.42857142857142855
COL,Knuckleball,KN,12,0.48919690175295555,78.98333333333333,383.3333333333333,-0.4083333333333334,-0.19499999999999998,12.5,25.0,58.333333333333336,60.0,71.42857142857143,92.10000000000001,0.24975,0.25
COL,Slow Curve,CS,1,0.040766408479412965,80.6,2393.0,-0.68,-0.43,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0
COL,Unknown,UNK,1,0.040766408479412965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,4-Seam Fastball,FF,709,33.3804143126177,95.08166431593793,2304.8095909732015,-0.3261354019746121,1.2926939351198872,14.887640449438203,22.28490832157969,51.48095909732017,27.03488372093023,72.05479452054794,81.80394265232975,0.3160937393939394,0.2328767123287671
DET,Sinker,SI,329,15.48964218455744,94.50273556231004,2231.0060790273556,-0.39085106382978724,0.6905471124620061,4.938271604938271,24.316109422492403,59.27051671732523,23.134328358208954,67.17948717948717,83.52554744525547,0.35920799047619045,0.2857142857142857
DET,Changeup,CH,325,15.301318267419962,85.00646153846154,1633.7753846153846,-0.12526153846153845,0.41655384615384616,28.723404255319153,24.615384615384617,45.230769230769226,37.640449438202246,82.31292517006803,78.64491525423729,0.21509474468085107,0.12087912087912088
DET,Slider,SL,253,11.911487758945386,86.83833992094861,2340.893280632411,-0.006719367588932803,0.2797628458498024,34.42622950819672,31.620553359683797,41.50197628458498,36.486486486486484,64.76190476190476,80.44133333333333,0.24274155555555557,0.1111111111111111
DET,Cutter,FC,184,8.662900188323917,90.20978260869565,2396.8260869565215,0.09353260869565218,0.63125,17.582417582417584,21.195652173913043,48.91304347826087,26.595744680851062,73.33333333333333,82.18695652173912,0.3161918888888889,0.15625
DET,Curveball,CU,156,7.344632768361582,80.71730769230768,2421.0448717948716,0.24442307692307694,-0.7703205128205128,35.0,33.97435897435898,48.07692307692308,22.22222222222222,56.00000000000001,84.15714285714286,0.26064702500000003,0.08108108108108109
DET,Sweeper,ST,128,6.0263653483992465,82.890625,2517.3984375,0.546953125,0.390546875,28.57142857142857,34.375,46.09375,27.536231884057973,50.847457627118644,78.075,0.2568314166666667,0.22727272727272727
DET,Split-Finger,FS,21,0.9887005649717515,88.94285714285714,1678.904761904762,-0.88,-0.017142857142857144,9.090909090909092,4.761904761904762,47.61904761904761,18.181818181818183,90.0,86.61,0.31585385714285713,0.0
