player_id,full_name,team,team_abbr,position,position_type,bats,throws,jersey_number,status
665489,Vladimir Guerrero Jr.,Toronto Blue Jays,TOR,1B,1B,R,R,27,active
807727,Charles McAdoo,Toronto Blue Jays,TOR,2B,2B,R,R,26,active
676391,Ernie Clement,Toronto Blue Jays,TOR,2B,2B,R,R,22,active
672960,Kazuma Okamoto,Toronto Blue Jays,TOR,3B,3B,R,R,7,active
672386,Alejandro Kirk,Toronto Blue Jays,TOR,C,C,R,R,30,active
678218,Brandon Valenzuela,Toronto Blue Jays,TOR,C,C,S,R,59,active
543807,George Springer,Toronto Blue Jays,TOR,DH,DH,R,R,4,active
703520,Brett Bateman,Toronto Blue Jays,TOR,CF,OF,L,L,21,active
663662,Daz Cameron,Toronto Blue Jays,TOR,LF,OF,R,R,23,active
660821,Jesús Sánchez,Toronto Blue Jays,TOR,RF,OF,L,R,12,active
664702,Myles Straw,Toronto Blue Jays,TOR,CF,OF,R,R,3,active
664770,Nathan Lukes,Toronto Blue Jays,TOR,RF,OF,L,R,38,active
680755,Braydon Fisher,Toronto Blue Jays,TOR,P,RP,R,R,63,active
663893,Brendon Little,Toronto Blue Jays,TOR,P,RP,L,L,54,active
656302,Dylan Cease,Toronto Blue Jays,TOR,P,RP,R,R,84,active
667755,José Soriano,Toronto Blue Jays,TOR,P,RP,R,R,40,active
686973,Louis Varland,Toronto Blue Jays,TOR,P,RP,L,R,77,active
689254,Mason Fluharty,Toronto Blue Jays,TOR,P,RP,R,L,68,active
453286,Max Scherzer,Toronto Blue Jays,TOR,P,RP,R,R,31,active
547179,Michael Lorenzen,Toronto Blue Jays,TOR,P,RP,R,R,55,active
623149,Paul Sewald,Toronto Blue Jays,TOR,P,RP,R,R,43,active
681293,Spencer Arrighetti,Toronto Blue Jays,TOR,P,RP,R,R,45,active
693686,Spencer Miles,Toronto Blue Jays,TOR,P,RP,L,R,62,active
643511,Tyler Rogers,Toronto Blue Jays,TOR,P,RP,R,R,71,active
665926,Andrés Giménez,Toronto Blue Jays,TOR,SS,SS,L,R,0,active
694673,Abimelec Ortiz,Washington Nationals,WSN,1B,1B,L,L,81,active
665953,Andrés Chaparro,Washington Nationals,WSN,1B,1B,R,R,87,active
683083,Nasim Nuñez,Washington Nationals,WSN,2B,2B,S,R,26,active
691781,Brady House,Washington Nationals,WSN,3B,3B,R,R,12,active
678391,Jorbit Vivas,Washington Nationals,WSN,3B,3B,L,R,84,active
695670,Harry Ford,Washington Nationals,WSN,C,C,R,R,17,active
660688,Keibert Ruiz,Washington Nationals,WSN,C,C,S,R,20,active
677588,José Tena,Washington Nationals,WSN,DH,DH,L,R,8,active
687605,Andrew Pinckney,Washington Nationals,WSN,LF,OF,R,R,45,active
695734,Daylen Lile,Washington Nationals,WSN,LF,OF,L,R,4,active
686611,Dylan Crews,Washington Nationals,WSN,RF,OF,R,R,3,active
696285,Jacob Young,Washington Nationals,WSN,CF,OF,R,R,30,active
674841,Andrew Alvarez,Washington Nationals,WSN,P,RP,L,L,54,active
695418,Brad Lord,Washington Nationals,WSN,P,RP,R,R,41,active
676917,Cade Cavalli,Washington Nationals,WSN,P,RP,R,R,24,active
690925,Clayton Beeter,Washington Nationals,WSN,P,RP,R,R,39,active
680899,Erik Tolman,Washington Nationals,WSN,P,RP,L,L,73,active
800600,Jackson Kent,Washington Nationals,WSN,P,RP,L,L,25,active
663623,Jake Irvin,Washington Nationals,WSN,P,RP,R,R,27,active
691384,Luis Perales,Washington Nationals,WSN,P,RP,R,R,43,active
663362,Matt Waldron,Washington Nationals,WSN,P,RP,R,R,56,active
668820,Max Kranick,Washington Nationals,WSN,P,RP,R,R,35,active
687377,Orlando Ribalta,Washington Nationals,WSN,P,RP,R,R,64,active
676680,Tom Cosgrove,Washington Nationals,WSN,P,RP,L,L,34,active
702021,Will Dion,Washington Nationals,WSN,P,RP,L,L,76,active
682928,CJ Abrams,Washington Nationals,WSN,SS,SS,L,R,5,active
